step,epoch,train_loss,train_recon,train_L1,val_loss,val_mse,val_l0,dead_frac
10000,1,1.3666023531823612,0.3833202008398643,98.32821704963382,0.004712993801849273,0.0036648722062337653,635.7017285619357,0.0
20000,1,1.1660700892802622,0.2917007663048524,87.43693463007364,0.0037239488939348796,0.002787819774190708,636.570984966634,0.0
30000,1,0.9545788399953005,0.17635223644776082,77.82266205858579,0.002493300617230391,0.0016657304013686178,611.8733279978926,0.0
40000,1,0.7669429249561749,0.0744584339477772,69.24845058647703,0.0014229505246706263,0.0006940684418208732,551.3191367314225,0.0
50000,1,0.6745284803336125,0.02943654378731671,64.50919507374773,0.0009630240481684202,0.00027724742199499293,464.7082034743126,0.0
60000,1,0.6513265577118978,0.018789066096157932,63.25375055688995,0.0008342467903934098,0.00016611966314233545,427.45209936178617,0.0
70000,1,0.6325060966013498,0.014983975422581371,61.75221385682679,0.0007879596046507477,0.00013412233378586763,412.6294705653928,0.0
80000,1,0.6239031716962109,0.014988091732206978,60.89150918162641,0.0007686832322632488,0.0001262073240313555,406.37766274059857,0.001953125
90000,1,0.6129622199881702,0.014593295811783659,59.836893761576455,0.000758427082505223,0.00012434484657219654,404.64348118013146,0.0009765625
100000,1,0.603218369998345,0.01417512078096908,58.90432645765439,0.0007459190691778364,0.00011783933411276146,403.03153511667915,0.001953125
110000,1,0.5988997598598955,0.013891509512358593,58.50082629434737,0.0007511796637857911,0.000127814712676259,401.95432671227957,0.0029296875
120000,1,0.5936471007352195,0.013580595638060586,58.00665174806676,0.0007450187675263821,0.0001255823265618604,400.8537096611992,0.0029296875
130000,1,0.5865492075159292,0.013054892434254622,57.34943281187735,0.0007317864298424561,0.00011534200175790293,399.913252310872,0.0048828125
140000,1,0.5894268914121731,0.013535732939733005,57.58911699113205,0.0007300306350817158,0.00011544563333127744,399.04649820668874,0.0048828125
150000,1,0.5872106451785315,0.013426184074057915,57.37844754049955,0.0007331350066561264,0.00012096194215436547,398.1175187517726,0.005859375
160000,1,0.5846266144995487,0.013189900723037752,57.14367272091452,0.0007279172346753186,0.00011747190906213175,396.9082116583291,0.005859375
170000,1,0.5871659085113183,0.013543501563398203,57.36224214701782,0.0007301264035096712,0.00012161691573008601,396.0479095331106,0.005859375
180000,1,0.5854422202674844,0.01366923655387673,57.17729967346409,0.0007252895806121678,0.00011787868636547736,395.773691720423,0.0048828125
190000,1,0.5833878760470614,0.013248657642839246,57.01392290068683,0.0007231044970375626,0.00011634685298533571,395.59119078796255,0.0048828125
200000,1,0.5817683408571176,0.013055805590412608,56.87125462200239,0.0007186642045846515,0.00011298273865026012,395.4069484099318,0.0048828125
210000,1,0.5805029774746234,0.012924485693887924,56.75785051512036,0.0007125516313357509,0.00010771621292981515,395.3663580826605,0.0048828125
220000,1,0.5836900491946669,0.013102277248691377,57.0587788238382,0.0007169666073034111,0.00011263351071302479,395.0057962807878,0.0048828125
230000,1,0.5812289518335648,0.0132480665760681,56.79808978329527,0.0007233480968624478,0.00011976549734270986,394.39316257827227,0.0048828125
240000,1,0.5778987571697225,0.013293045318821728,56.4605722764099,0.0007154258575821718,0.00011257387176113235,394.11469727440186,0.00390625
250000,1,0.5776060598701196,0.012674113289492705,56.493195817470784,0.0007099277564554606,0.00010749160175164322,394.10886539698544,0.00390625
260000,1,0.5832427157377436,0.013461043304999306,56.97816843878246,0.0007142785126986395,0.00011213663928911302,393.97269520514186,0.00390625
270000,1,0.5743528263021779,0.013095942768798868,56.125689343964325,0.0007143203203356599,0.00011290039669921422,393.52521301527827,0.0029296875
280000,1,0.5808094244348057,0.013708584872905197,56.7100848353114,0.000717829916951912,0.00011646570677683262,393.360357655352,0.00390625
290000,1,0.5767936306328157,0.01322980674633966,56.356383517664874,0.0007134754108742293,0.00011270862990588972,392.85983106704157,0.0048828125
300000,1,0.5823023507992995,0.013524396069296266,56.87779670037135,0.0007222691669633636,0.00012177742493288141,392.498063976055,0.0048828125
310000,1,0.5756160336072278,0.013053472643783344,56.25625702534908,0.0007195478023965292,0.00011925392954295597,391.5800955501266,0.0048828125
320000,1,0.5773848233500527,0.012384692873019345,56.50001473727172,0.0007089347332853407,0.00010900369010677327,391.2016240603195,0.0048828125
330000,1,0.5800243877045816,0.01328544622459613,56.6738952949461,0.0007113786359256248,0.00011162117894618084,391.097475272477,0.005859375
340000,1,0.5761852242303475,0.01302472306973948,56.316051352139446,0.0007170346976479766,0.00011780693852328458,390.54117526112765,0.005859375
350000,1,0.5818295244243099,0.013740080091325052,56.808945887009,0.0007151951084314859,0.0001156897448769981,389.53216434479236,0.005859375
360000,1,0.5716677183690502,0.012820706979019929,55.88470224623562,0.000711998844429257,0.00011290645471139352,388.71196517831555,0.005859375
370000,1,0.5747526935349477,0.013179606320153176,56.15730990228356,0.0007164597300297104,0.00011761256600249459,388.28479018075944,0.0048828125
380000,1,0.576273818638981,0.012971464295435954,56.330236867267914,0.0007088425599641892,0.0001098173612171547,387.48388589151,0.005859375
390000,1,0.5738500972529237,0.013113423185890353,56.073668262288415,0.0007141390503632214,0.0001155921919751079,387.1649627267804,0.0068359375
400000,1,0.5731004519184631,0.012905683928022282,56.01947835681955,0.0007061426944601898,0.00010755179119434198,386.9108182641185,0.0068359375
410000,1,0.5709644967240806,0.012846101256164753,55.81184120849376,0.0007083274492524504,0.00011008624338454841,386.59209464896804,0.0068359375
420000,1,0.5733751460988673,0.012937973031759406,56.04371808078049,0.0007106272316439496,0.00011252593458195846,385.8911385208288,0.0068359375
430000,1,0.5757403280140506,0.013027289926628098,56.27130506672142,0.0007143457081614281,0.00011633344314482654,385.3132452006828,0.0068359375
440000,1,0.5731599167299128,0.01266572266008106,56.049420628857725,0.0007093904055942558,0.0001115758241612686,384.70300391255034,0.0068359375
450000,1,0.5744282070200258,0.013029815238829009,56.139840271109584,0.0007102339705178685,0.00011217000408815579,384.5942551616753,0.0068359375
460000,1,0.5747150594239233,0.013005701881007064,56.17093659228459,0.0007069048682695663,0.00010896558962908759,384.10961548460773,0.0068359375
470000,1,0.572832745080741,0.012992523856895257,55.98402377542803,0.0007098904938291931,0.00011225359270502542,383.9738884607852,0.0068359375
480000,1,0.5761097560677816,0.012940857912571522,56.31689100710848,0.0007101123045561163,0.00011240814536627175,383.77425297797055,0.0068359375
