step,epoch,k,train_mse,val_mse,val_l0,dead_frac
1280000,2,32,6.225834151234866,0.06314021618590449,31.99999252075277,0.34375
1290000,2,32,6.1482031041354395,0.06310332576156387,31.99997760731402,0.3349609375
1300000,2,32,6.245551820655985,0.06310398076877127,31.999979409542266,0.3388671875
1310000,2,32,6.2795071280094605,0.06306936572583478,31.999983239277295,0.337890625
1320000,2,32,6.271432092471426,0.06304211234685997,31.999982248051758,0.3388671875
1330000,2,32,6.241376837190186,0.06305559023108925,31.9999774721469,0.3349609375
1340000,2,32,6.387589793603905,0.06301848480528272,31.999969767621142,0.337890625
1350000,2,32,6.1827625083103355,0.063006540419321,31.999983734890062,0.333984375
1360000,2,32,6.230359695432714,0.06300975866881152,31.999975264417298,0.3359375
1370000,2,32,6.305766174998399,0.06301407681796453,31.999971479737976,0.333984375
1380000,2,32,6.2390309630990135,0.06297317381302318,31.999968055504304,0.3310546875
1390000,2,32,6.148465497533713,0.0630113199578452,31.99997368746758,0.3349609375
1400000,2,32,6.245931515094824,0.06293710410395476,31.99997630069854,0.3349609375
1410000,3,32,6.19611576136775,0.0629899490773803,31.999978373261023,0.3330078125
1420000,3,32,6.228485890277968,0.06295562831514301,31.999986167898196,0.337890625
1430000,3,32,6.350384919428919,0.06292613267443041,31.99996751483583,0.333984375
1440000,3,32,6.254465451459165,0.06291692860569013,31.999978958985206,0.3349609375
1450000,3,32,6.216175757171174,0.06288288403267771,31.99998648328814,0.3388671875
1460000,3,32,6.180693477663746,0.06289347355058679,31.999982157940345,0.3388671875
1470000,3,32,6.227580650892797,0.06285879741815133,31.999986798678083,0.3330078125
1480000,3,32,6.180248001161817,0.0628615438439325,31.99998612284249,0.3359375
1490000,3,32,6.189049433173205,0.06285343615344276,31.999986167898196,0.333984375
1500000,3,32,6.204409253339356,0.06285959913706965,31.999987970126444,0.3359375
1510000,3,32,6.12501144717867,0.06282375141623221,31.99999098885876,0.3310546875
1520000,3,32,6.167767147853459,0.06278090667463307,31.99999252075277,0.333984375
1530000,3,32,6.353501203032216,0.06281656823531961,31.999989006407688,0.330078125
1540000,3,32,6.232890337367151,0.06279943659408417,31.99999716149051,0.333984375
1550000,3,32,6.1260135373004,0.06278595285991055,31.99999860327311,0.333984375
1560000,3,32,6.336625313110397,0.06277055585512482,31.99999644059921,0.3349609375
1570000,3,32,6.223838474330894,0.06274172505339358,31.999996755989155,0.3330078125
1580000,3,32,6.201768998133938,0.06272234837337956,31.99999788238181,0.33203125
1590000,3,32,6.368163495856379,0.06266604592699994,31.999998062604632,0.333984375
1600000,3,32,6.209363261187057,0.06273031162916955,31.9999970713791,0.333984375
1610000,3,32,6.181169145853145,0.06270706695661464,31.999995539485088,0.3388671875
1620000,3,32,6.164372394321438,0.06273476725530601,31.99999765710328,0.3359375
1630000,3,32,6.2525660635200335,0.06270570697912234,31.99999680104486,0.333984375
1640000,3,32,6.175576205617967,0.06266376481221554,31.999996846100565,0.3359375
1650000,3,32,6.201081303007214,0.06267464520515532,31.999998197771752,0.3359375
1660000,3,32,6.0875599377255725,0.06263369236460027,31.999998648328813,0.3310546875
1670000,3,32,6.167682549947345,0.06266481540117406,31.99999689115627,0.3310546875
1680000,3,32,6.256619808988924,0.062644578220992,31.99999693621198,0.337890625
1690000,3,32,6.084749358476902,0.06264185626680006,31.999997927437516,0.330078125
1700000,3,32,6.176446445718881,0.06265208942745239,31.999998017548926,0.33203125
1710000,3,32,6.156059307277308,0.0626185312548002,31.99999810766034,0.33203125
1720000,3,32,6.156844330692622,0.06257646627988843,31.99999846810599,0.337890625
1730000,3,32,6.173843211257206,0.0625916970409358,31.99999729665763,0.3359375
1740000,3,32,6.204000156853606,0.06254180686038908,31.99999860327311,0.3369140625
1750000,3,32,6.218223723090084,0.06255095012141938,31.999999684610057,0.3388671875
1760000,3,32,6.2193872959425605,0.06253380407183544,31.999998062604632,0.3330078125
1770000,3,32,6.280415793573079,0.0625153312454205,31.999998017548926,0.33203125
1780000,3,32,6.131906443605272,0.06257195991101487,31.999998062604632,0.333984375
1790000,3,32,6.20203906408701,0.06246917394505721,31.99999788238181,0.3388671875
1800000,3,32,6.063669877629761,0.06249263103103389,31.999998513161696,0.3359375
1810000,3,32,6.288946624852029,0.062445108860235195,31.999998963718756,0.3349609375
1820000,3,32,6.053848479339898,0.06246666010833426,31.999997206546215,0.3349609375
1830000,3,32,6.104778674213087,0.06247982727469952,31.99999765710328,0.337890625
1840000,3,32,6.167135983440684,0.06239258465700937,31.999999098885876,0.3388671875
1850000,3,32,6.100426878813,0.06242299744479371,31.99999846810599,0.3349609375
1860000,3,32,6.121307550253508,0.06239592203212765,31.99999765710328,0.3369140625
1870000,3,32,6.037273714841105,0.06239133763090814,31.99999671093345,0.3369140625
1880000,3,32,6.253669523976149,0.06237076752283633,31.99999729665763,0.3369140625
1890000,3,32,6.045452583279315,0.062368759994698146,31.999998738440226,0.3388671875
1900000,3,32,6.087763194911201,0.06235351242624352,31.999998062604632,0.3388671875
1910000,3,32,5.987289142732962,0.06236348327703264,31.999975399584415,0.3408203125
1920000,3,32,6.053299619676001,0.062336593423892785,31.99999513398373,0.333984375
1930000,3,32,6.110860583673256,0.062336455534170505,31.999997702158982,0.3388671875
1940000,3,32,6.031571579515424,0.062343841544396414,31.99998612284249,0.337890625
1950000,3,32,6.17406989326253,0.06227328164949934,31.999994097702487,0.3369140625
1960000,3,32,6.137717576098372,0.06227411927714481,31.99999765710328,0.333984375
1970000,3,32,6.0473922367303405,0.06227254395484277,31.99999396253537,0.33984375
1980000,3,32,6.183302410627616,0.06219728307708999,31.999995404317968,0.333984375
1990000,3,32,6.176469502885766,0.06219805431143642,31.99999693621198,0.3369140625
2000000,3,32,6.193249319580269,0.06225543115444009,31.999999684610057,0.3369140625
2010000,3,32,6.159285079404626,0.06224085975717185,31.999987744847914,0.3330078125
2020000,3,32,6.185330811004266,0.062220354563987126,31.99999617026497,0.3359375
2030000,3,32,6.102311667518967,0.06219243187937293,31.999995674652205,0.3349609375
2040000,3,32,6.208324992364529,0.0622166508883369,31.99999644059921,0.3349609375
2050000,3,32,6.213033964052631,0.06220306671978608,31.999991889972883,0.3349609375
2060000,3,32,6.051720526809184,0.06214789665924193,31.99999594498644,0.3388671875
2070000,3,32,6.187338937968616,0.06215326410838985,31.999992791087006,0.3369140625
2080000,3,32,6.021885784969465,0.06217440048935342,31.999998287883166,0.3349609375
2090000,3,32,6.225550754894088,0.06210741135520012,31.99999860327311,0.333984375
2100000,3,32,6.170756717550538,0.06213432431630787,31.999998197771752,0.3330078125
2110000,4,32,6.181066107021448,0.06213156585909609,31.99999463837096,0.3388671875
2120000,4,32,6.240581848579118,0.06207508799478811,31.999998648328813,0.3359375
2130000,4,32,6.159391023914119,0.06208390893855513,31.999997386769042,0.333984375
2140000,4,32,6.132645531345572,0.06208109274505047,31.999996981267685,0.3310546875
2150000,4,32,6.025775673398961,0.062042739794428745,31.9999941878139,0.33203125
2160000,4,32,6.161007285035475,0.06204119819309482,31.999997792270396,0.333984375
2170000,4,32,6.118960672770122,0.062023829434703824,31.999996260376385,0.333984375
2180000,4,32,6.156299175884448,0.0620180914995348,31.999989637187575,0.333984375
2190000,4,32,6.091704939287696,0.062030656832213156,31.9999970713791,0.3330078125
2200000,4,32,6.108548172632357,0.0619671795289676,31.99999265591989,0.3330078125
2210000,4,32,6.05621124779962,0.06199765926614119,31.999985852508253,0.33203125
2220000,4,32,6.080647470105359,0.061946497946769194,31.99999243064136,0.3349609375
2230000,4,32,6.148447212588473,0.06195521974084962,31.999992340529946,0.3330078125
2240000,4,32,6.0686853581273255,0.06197530004881924,31.99998882618486,0.33203125
2250000,4,32,6.140889257278109,0.061977081680007755,31.99999585487503,0.3330078125
2260000,4,32,6.081064257404724,0.061985897623577244,31.999996035097855,0.33203125
2270000,4,32,6.110601701517774,0.06196412942273668,31.99999585487503,0.333984375
2280000,4,32,6.074789240555601,0.06192240980234215,31.99999729665763,0.333984375
2290000,4,32,6.064066051049947,0.061912438898411096,31.99999207019571,0.3330078125
2300000,4,32,6.158832089668051,0.061934072219006764,31.9999963504878,0.3369140625
2310000,4,32,6.10863999957692,0.06190875437954433,31.999985266784073,0.3330078125
2320000,4,32,6.066736187507469,0.06189386841647583,31.999989231686218,0.3359375
2330000,4,32,6.181216007391293,0.06192569974199235,31.999987744847914,0.3349609375
2340000,4,32,6.139076535838215,0.06190527102127475,31.999994142758194,0.333984375
2350000,4,32,6.035533752895799,0.06188447780190085,31.999993511978307,0.333984375
2360000,4,32,5.991164422907206,0.061905216069465356,31.999996395543505,0.3349609375
2370000,4,32,6.191046864029374,0.06191676044843593,31.99999477353808,0.3359375
2380000,4,32,6.206601165182663,0.06187655905444794,31.99999765710328,0.3359375
2390000,4,32,6.090852240802468,0.061858831772692656,31.999992160307123,0.333984375
2400000,4,32,6.2255256866850655,0.06186824087247472,31.99999513398373,0.3349609375
2410000,4,32,6.160487269909054,0.06191155583364453,31.999992971309833,0.3349609375
2420000,4,32,6.1671154189876995,0.06184168209994438,31.99999594498644,0.3369140625
2430000,4,32,6.1655758858173035,0.061864918291959614,31.999996620822035,0.3330078125
2440000,4,32,6.102513654596528,0.06188201880060191,31.999991980084296,0.3330078125
2450000,4,32,6.202968072228929,0.06185762586461166,31.99999004268893,0.333984375
2460000,4,32,6.141403842378271,0.061847476033856784,31.999995674652205,0.3349609375
2470000,4,32,6.093003427909739,0.061845245878531525,31.999997206546215,0.3349609375
2480000,4,32,6.029450233406343,0.061856437773076436,31.999987880015034,0.3349609375
2490000,4,32,6.1045052476032415,0.06179942493524962,31.99999824282746,0.3349609375
2500000,4,32,6.105000135122147,0.061815976188859936,31.999998287883166,0.333984375
2510000,4,32,6.063589986782703,0.06178463012438075,31.9999934669226,0.3369140625
2520000,4,32,6.0166909213443125,0.061802927545985376,31.999981301881927,0.33203125
2530000,4,32,6.148351602272261,0.06180905570709455,31.99999657576633,0.33203125
2540000,4,32,6.107485043961697,0.061781161714692105,31.999994368036724,0.33203125
2550000,4,32,6.220010236986705,0.06175716260676588,31.99999463837096,0.3359375
2560000,4,32,6.107707333485763,0.06174374387012484,31.999995809819325,0.3349609375
2570000,4,32,6.046812763103435,0.06175492864052347,31.999997206546215,0.3330078125
2580000,4,32,6.15923200800598,0.061727650613049,31.99999653071062,0.3330078125
2590000,4,32,6.0030797765518535,0.0617422201419207,31.999994232869607,0.3310546875
2600000,4,32,6.066690300608294,0.061731853636929415,31.99999441309243,0.3330078125
2610000,4,32,6.116054586441879,0.06172335843742013,31.9999949087052,0.3330078125
2620000,4,32,6.06214440983782,0.061734080698280215,31.999996035097855,0.3369140625
2630000,4,32,6.229585736143644,0.061768078367632394,31.99999207019571,0.3291015625
2640000,4,32,6.066252787631097,0.06169924742350019,31.99999788238181,0.328125
2650000,4,32,6.065432818632513,0.06167852556838709,31.999997927437516,0.3310546875
2660000,4,32,5.98278080282826,0.061704447451179846,31.999997837326102,0.33203125
2670000,4,32,6.066369312866982,0.06166234771542128,31.999991439415822,0.3291015625
2680000,4,32,6.061667616732367,0.061646588001006655,31.99999396253537,0.3310546875
2690000,4,32,5.97919892255433,0.06163256041784485,31.999995629596498,0.3330078125
2700000,4,32,6.141327570237203,0.06163083737569148,31.999993331755483,0.33203125
2710000,4,32,6.140279878679887,0.061641245535980244,31.999993331755483,0.330078125
2720000,4,32,6.06359465886054,0.06164291793336573,31.999997431824745,0.3310546875
2730000,4,32,6.112602863132943,0.061607461756146426,31.999998287883166,0.33203125
2740000,4,32,6.1857157513883205,0.06162777811018471,31.999998648328813,0.333984375
2750000,4,32,6.054718406664663,0.06158622683912042,31.999997116434802,0.3359375
2760000,4,32,6.11042313220862,0.06162155936805368,31.999998918663053,0.3330078125
2770000,4,32,6.1427982602818405,0.06160552590253907,31.999998873607346,0.3349609375
2780000,4,32,6.14031626494975,0.06161152078815577,31.999995449373674,0.33203125
2790000,4,32,6.103995609105832,0.061572114834329526,31.999996755989155,0.3330078125
2800000,4,32,6.129660767890781,0.0615968624947255,31.999987970126444,0.3330078125
2810000,4,32,6.073812652722827,0.0615924667363911,31.99999666587774,0.3349609375
2820000,5,32,6.0522358415814725,0.06157015428086538,31.999999143941583,0.3330078125
2830000,5,32,6.160695003512791,0.061591940654937345,31.99999184491718,0.3330078125
2840000,5,32,6.071471849744538,0.06161175372191763,31.99999396253537,0.33203125
2850000,5,32,5.908632571562918,0.061562081337277745,31.99999477353808,0.3310546875
2860000,5,32,6.058513456441405,0.061574953355665867,31.999996485654915,0.33203125
2870000,5,32,6.070928032804776,0.06158710747898481,31.999992115251416,0.3291015625
2880000,5,32,6.035823138956035,0.06155997135896927,31.999988060237857,0.330078125
2890000,5,32,6.045143246736333,0.061606696244909546,31.99999301636554,0.333984375
2900000,5,32,6.072731393641707,0.06153552201760177,31.9999840052243,0.3349609375
2910000,5,32,6.06593473965445,0.06153518607755037,31.99998918663051,0.3330078125
2920000,5,32,6.065357866342974,0.06154829206878612,31.99999571970791,0.3330078125
2930000,5,32,6.109886252279125,0.061538723703921674,31.999989051463395,0.33203125
2940000,5,32,6.023106870617211,0.06151685043961027,31.999992746031303,0.3310546875
2950000,5,32,6.017047115447224,0.06151572264461885,31.99998860090633,0.33203125
2960000,5,32,6.063600605451873,0.06152241609822482,31.999980626046334,0.333984375
2970000,5,32,6.110968943104704,0.061502161200116,31.999987339346557,0.3330078125
2980000,5,32,6.048402663681107,0.06146524942875978,31.99999089874735,0.3330078125
2990000,5,32,6.063645636441671,0.061519873478281056,31.999986438232433,0.33203125
3000000,5,32,6.087709877518831,0.06147126139723412,31.999984996449836,0.330078125
3010000,5,32,6.06296865568004,0.06146897529046957,31.99998612284249,0.3310546875
3020000,5,32,6.08729809471795,0.06144971637598051,31.99993394833471,0.330078125
3030000,5,32,6.026430226237696,0.06145492869950833,31.99998301399876,0.3310546875
3040000,5,32,6.086151665359956,0.06145401032625729,31.999982878831645,0.3330078125
3050000,5,32,6.085027305474796,0.06141552573272406,31.999985627229723,0.3310546875
3060000,5,32,6.050119444241321,0.061450629058340714,31.999940166022167,0.3291015625
3070000,5,32,6.089883433281491,0.061397281484383885,31.9999890965191,0.3330078125
3080000,5,32,6.031659428943635,0.06143197707015087,31.999970668735266,0.333984375
3090000,5,32,6.0741914191520605,0.061451309460877804,31.99998481622701,0.3310546875
3100000,5,32,6.08821041505383,0.061380551506402564,31.99999382736825,0.33203125
3110000,5,32,5.990604289063246,0.06142972537669145,31.999971029180912,0.3330078125
3120000,5,32,5.955873978088663,0.061396788470800163,31.999974678693118,0.33203125
3130000,5,32,6.030075520734817,0.06143169434579091,31.999987925070737,0.3310546875
3140000,5,32,5.9778026154867465,0.06138570522462438,31.99997913920803,0.33203125
3150000,5,32,6.001671884741721,0.06140325806316368,31.99999265591989,0.33203125
3160000,5,32,6.073133528767949,0.06136911390819681,31.99998603273108,0.33203125
3170000,5,32,6.0337700911044925,0.06140146010325579,31.999987339346557,0.3310546875
3180000,5,32,6.051662519293013,0.061361971988063486,31.999980130433567,0.330078125
3190000,5,32,6.042864454043212,0.06138237569204433,31.999992340529946,0.3310546875
3200000,5,32,6.0769446685264805,0.061409642328381996,31.99999360208972,0.3291015625
3210000,5,32,6.1720230000645335,0.06132545667044137,31.999989502020455,0.3330078125
3220000,5,32,6.032418789685903,0.06137203624932882,31.999995674652205,0.3330078125
3230000,5,32,6.057680183564301,0.06137873993522765,31.99999301636554,0.33203125
3240000,5,32,5.958766899754525,0.06132849703001352,31.99999405264678,0.33203125
3250000,5,32,5.911274754737754,0.06134378629541668,31.999981797494694,0.3349609375
3260000,5,32,5.954869384134358,0.061345029360034976,31.999989997633225,0.3349609375
3270000,5,32,6.0275538509388,0.06135872736067918,31.99999017785605,0.33203125
3280000,5,32,5.991787871469145,0.06133427179494597,31.999993196588363,0.3359375
3290000,5,32,6.075199076365427,0.06135150776415911,31.999980040322153,0.333984375
