step,epoch,k,train_mse,val_mse,val_l0,dead_frac,aux_loss,n_dead
510000,1,16,0.07867452325071139,0.10512016929978721,15.999821218957802,0.0,0.0,0
520000,1,16,0.07912643647357763,0.10505898684917402,15.99981531663163,0.0,0.0,0
530000,1,16,0.07878592753627732,0.10508328623717543,15.999658252411159,0.0,0.0,0
540000,1,16,0.07694919016172586,0.10492209286373845,15.999806215407636,0.0,0.0,0
550000,1,16,0.07857741369395933,0.1050015598469601,15.999786210674085,0.0,0.0,0
560000,1,16,0.07904838905401697,0.10491759669231092,15.999828202592262,0.0,0.0,0
570000,1,16,0.07706005383304333,0.10489028401468584,15.999816037551588,0.0,0.0,0
580000,1,16,0.07742144621041912,0.10479275852206699,15.999748769382233,0.0,0.0,0
590000,1,16,0.0777173646670123,0.10476231031611957,15.999818245281192,0.0,0.0,0
600000,1,16,0.0772245279964883,0.10469751813955519,15.99984410725655,0.0,0.0,0
610000,1,16,0.07631828377504835,0.10465056655986078,15.999841403914179,0.0,0.0,0
620000,1,16,0.07788224543079178,0.10454991934406482,15.999840547855761,0.0,0.0,0
630000,1,16,0.07860672069204237,0.10468222118730175,15.999846179819036,0.0,0.0,0
640000,1,16,0.07681813406740051,0.10458305213110966,15.999828653149324,0.0,0.0,0
650000,1,16,0.07600346169795728,0.10458745210135278,15.999847125988866,0.0,0.0,0
660000,1,16,0.07884691071758004,0.10460901275927936,15.999806801131818,0.0,0.0,0
670000,1,16,0.0778800879775172,0.10449528522209833,15.999868572505017,0.0,0.0,0
680000,1,16,0.0766010364360891,0.10453133995272602,15.999841539081297,0.0,0.0,0
690000,1,16,0.0776131051462111,0.10447449030100099,15.99975899702754,0.0,0.0,0
700000,1,16,0.07756469693278832,0.10452820407237132,15.999857128355641,0.0,0.0,0
710000,2,16,0.07773566451945714,0.10436989764571702,15.999838430237569,0.0,0.0,0
720000,2,16,0.07748714145897877,0.10437690053645426,15.999864292212928,0.0,0.0,0
730000,2,16,0.0766303867318088,0.10438625277594282,15.99988109799134,0.0,0.0,0
740000,2,16,0.0773738110632258,0.10432929606269464,15.999740073630937,0.0,0.0,0
750000,2,16,0.07899755391849278,0.10425631900345078,15.999853298620614,0.0,0.0,0
760000,2,16,0.07688340431814872,0.10424773726892475,15.999786300785496,0.0,0.0,0
770000,2,16,0.07699743551086194,0.10428888812916594,15.999803061508203,0.0,0.0,0
780000,2,16,0.07730510884859458,0.10419086035838013,15.999817028777125,0.0,0.0,0
790000,2,16,0.07836406336973603,0.10428294804640288,15.99982360691023,0.0,0.0,0
800000,2,16,0.07648052741819004,0.10424405488654807,15.99981328915351,0.0,0.0,0
810000,2,16,0.07778879400706455,0.10418012830100609,15.999698216851217,0.0,0.0,0
820000,2,16,0.07735461034225732,0.10408972555877576,15.999842800641071,0.0,0.0,0
830000,2,16,0.07662436543018736,0.10412001185620047,15.999841539081297,0.0,0.0,0
840000,2,16,0.07512689902991941,0.10409419914110753,15.999849558997001,0.0,0.0,0
850000,2,16,0.07609095562367134,0.10411102514841297,15.999789274462106,0.0,0.0,0
860000,2,16,0.07652056520449213,0.10400702555481169,15.999838475293275,0.0,0.0,0
870000,2,16,0.07629995437218944,0.1041195681973097,15.999827932258025,0.0,0.0,0
880000,2,16,0.07536204075626388,0.10408534109180168,15.999835862062316,0.0,0.0,0
890000,2,16,0.07697468168760406,0.10403611012641933,15.999856542631461,0.0,0.0,0
900000,2,16,0.0753927823089881,0.10394745744575935,15.999813199042098,0.0,0.0,0
910000,2,16,0.07751184376686877,0.10394994730149926,15.999788959072163,0.0,0.0,0
920000,2,16,0.0782551743833235,0.1039690635865959,15.99982324646458,0.0,0.0,0
930000,2,16,0.0774864350159763,0.10396351162312108,15.99976408829368,0.0,0.0,0
940000,2,16,0.07774739226833284,0.10394335445259575,15.999807341800292,0.0,0.0,0
950000,2,16,0.0758147175038817,0.10389943757441587,15.999847846880165,0.0,0.0,0
960000,2,16,0.07578175192157605,0.10392188670540269,15.999853073342084,0.0,0.0,0
970000,2,16,0.07615875170507212,0.10389899081718112,15.999818515615429,0.0,0.0,0
980000,2,16,0.07653257623008355,0.10383717880424351,15.999810270421195,0.0,0.0,0
990000,2,16,0.07647099820319024,0.10385604841750216,15.999863481210216,0.0,0.0,0
1000000,2,16,0.07549033100003645,0.10387587358201829,15.999755888155152,0.0,0.0,0
1010000,2,16,0.07628154477067525,0.103797924315341,15.999824507995694,0.0,0.0,0
1020000,2,16,0.07692379938217611,0.10380535744946884,15.999792518386972,0.0,0.0,0
1030000,2,16,0.0764209853474198,0.10383289221024958,15.999805224124781,0.0,0.0,0
1040000,2,16,0.07528197290494607,0.10381141705594632,15.999863346043098,0.0,0.0,0
1050000,2,16,0.07648425165186562,0.10383405291026514,15.999855235987322,0.0,0.0,0
1060000,2,16,0.07598916448753912,0.10381811494625577,15.999828923426241,0.0,0.0,0
1070000,2,16,0.07539458242158766,0.10376138548327371,15.999806981354642,0.0,0.0,0
1080000,2,16,0.07613448433208068,0.1037666424479528,15.999678392338383,0.0,0.0,0
1090000,2,16,0.07596617150952002,0.10379060658059676,15.999885738700419,0.0,0.0,0
1100000,2,16,0.07621227539461611,0.10382798166874009,15.999850234832593,0.0,0.0,0
1110000,2,16,0.07655227963079789,0.10377690155455654,15.999795942704518,0.0,0.0,0
1120000,2,16,0.0761817346341984,0.10373002713905013,15.99983937637874,0.0,0.0,0
1130000,2,16,0.07595611503134149,0.1037094176751583,15.999673751571985,0.0,0.0,0
1140000,2,16,0.07689454833245138,0.10369055238289994,15.999751743001521,0.0,0.0,0
1150000,2,16,0.07641917402157898,0.1037100445387675,15.999768413612816,0.0,0.0,0
1160000,2,16,0.07624935139967165,0.10368920354906,15.99978585022633,0.0,0.0,0
1170000,2,16,0.07574029971579642,0.10367299132770587,15.999675058187465,0.0,0.0,0
1180000,2,16,0.07589158406265305,0.10370869601319628,15.999826625585225,0.0,0.0,0
1190000,2,16,0.07764747182522136,0.10371604799328771,15.999865013104227,0.0,0.0,0
1200000,2,16,0.07624667034527272,0.10367493054771491,15.99983703341142,0.0,0.0,0
1210000,2,16,0.07646342446778885,0.10366022734692892,15.999812297899314,0.0,0.0,0
1220000,2,16,0.07620982987972116,0.1036255775472498,15.999855776684456,0.0,0.0,0
1230000,2,16,0.07454151348537097,0.10353404382699673,15.99982680583671,0.0,0.0,0
1240000,2,16,0.07613345782996034,0.10360309777387713,15.999742912083107,0.0,0.0,0
1250000,2,16,0.07539075656550129,0.10356670556694919,15.999878349593262,0.0,0.0,0
1260000,2,16,0.0763566585571169,0.10362397762630672,15.999765800434965,0.0,0.0,0
1270000,2,16,0.0759730034228664,0.10357812400254113,15.99973498233403,0.0,0.0,0
1280000,2,16,0.07595634618792692,0.10359171485596073,15.99981292862188,0.0,0.0,0
1290000,2,16,0.07500307294854727,0.10349131020497739,15.999830725625829,0.0,0.0,0
1300000,2,16,0.07608365285804332,0.103555228661756,15.999787337035974,0.0,0.0,0
1310000,2,16,0.07631403192894519,0.10345066611014873,15.999750436383936,0.0,0.0,0
1320000,2,16,0.0766469699196318,0.10340228602833308,15.99975881674529,0.0,0.0,0
1330000,2,16,0.0759748888289356,0.10333370783412178,15.999751833139488,0.0,0.0,0
1340000,2,16,0.07780004480246533,0.10334027556020836,15.99981464082259,0.0,0.0,0
1350000,2,16,0.07492303129535607,0.10324632656762031,15.999790986576835,0.0,0.0,0
1360000,2,16,0.07626847509293071,0.10322630741683457,15.999796843734767,0.0,0.0,0
1370000,2,16,0.07647551860871281,0.10312374659601396,15.999838835652945,0.0,0.0,0
1380000,2,16,0.07567743727567565,0.1030832390053099,15.999870870317373,0.0,0.0,0
1390000,2,16,0.07458354173936603,0.10302664346662097,15.999876862710915,0.0,0.0,0
1400000,2,16,0.07606847946305613,0.10283807797479746,15.99993183071652,0.0,0.0,0
1410000,3,16,0.07496679614617022,0.10280831113090033,15.999877853951833,0.0,0.0,0
1420000,3,16,0.07587850791186353,0.10274394341603434,15.999889703573904,0.0,0.0,0
1430000,3,16,0.07676531619335601,0.10264723688549708,15.999845639064581,0.0,0.0,0
1440000,3,16,0.07596712867930493,0.10253756554020708,15.99991998100847,0.0,0.0,0
1450000,3,16,0.07543302185413724,0.10242146732476336,15.99988573867176,0.0,0.0,0
1460000,3,16,0.07506289832191983,0.1024106182737533,15.999912907262598,0.0,0.0,0
1470000,3,16,0.07573616195570172,0.10237443158012352,15.99990479723548,0.0,0.0,0
1480000,3,16,0.07483173590957157,0.10229386140266099,15.999795131615826,0.0,0.0,0
1490000,3,16,0.07476095558743208,0.10225500780570886,15.999915565606582,0.0,0.0,0
1500000,3,16,0.07518170975989236,0.10223906031281389,15.999873843965322,0.0,0.0,0
1510000,3,16,0.07418760671319961,0.10212780971201627,15.999871050511537,0.0,0.0,0
1520000,3,16,0.07463318120840201,0.10213258514011204,15.999783327022907,0.0,0.0,0
1530000,3,16,0.07696723448156445,0.10206073154364309,15.999825634414902,0.0,0.0,0
1540000,3,16,0.07566012781629607,0.10203465712610889,15.99987019451044,0.0,0.0,0
1550000,3,16,0.07433063523344194,0.10202297967440321,15.999928271315731,0.0,0.0,0
1560000,3,16,0.07676364323501514,0.10196969504247193,15.999955034405213,0.0,0.0,0
1570000,3,16,0.0751372961708229,0.1019421016488132,15.999874204410972,0.0,0.0,0
1580000,3,16,0.07514950746891912,0.10186330284696236,15.999861949287546,0.0,0.0,0
1590000,3,16,0.07723613374546998,0.1019009447421708,15.999865463632629,0.0,0.0,0
1600000,3,16,0.0753583683580911,0.10189786389179596,15.999843972003452,0.0,0.0,0
1610000,3,16,0.0746735440164441,0.10184841963867455,15.999900291693521,0.0,0.0,0
1620000,3,16,0.0747926036089735,0.10192841930864624,15.999850414998098,0.0,0.0,0
1630000,3,16,0.07585434676425577,0.10179309149184125,15.999898129048283,0.0,0.0,0
1640000,3,16,0.07498138447552961,0.10170292574931801,15.999837619148877,0.0,0.0,0
1650000,3,16,0.0746914440281868,0.10172952352473055,15.999859200889468,0.0,0.0,0
1660000,3,16,0.07427321485620206,0.10167927011450151,15.999824868441344,0.0,0.0,0
1670000,3,16,0.07492885896225131,0.10170111444162172,15.999795672370281,0.0,0.0,0
1680000,3,16,0.07609290807830871,0.10168741317857982,15.99983261796549,0.0,0.0,0
1690000,3,16,0.07367330832096994,0.10155174534314997,15.999884116723655,0.0,0.0,0
1700000,3,16,0.07478658672567089,0.1016616990081802,15.999859606390823,0.0,0.0,0
1710000,3,16,0.07423306285043393,0.10158886840165898,15.999886414536011,0.0,0.0,0
1720000,3,16,0.07462487071674655,0.10156901619315042,15.99982360685291,0.0,0.0,0
1730000,3,16,0.0749968348439423,0.10164037083238497,15.999881007879928,0.0,0.0,0
1740000,3,16,0.07517716353496876,0.10154641985853907,15.999864652629917,0.0,0.0,0
1750000,3,16,0.07525022126641122,0.10156181178252807,15.999828112478744,0.0,0.0,0
1760000,3,16,0.07522499623620937,0.1015231896682476,15.999826940946509,0.0,0.0,0
1770000,3,16,0.07581008974462719,0.1015156290098111,15.999822255153063,0.0,0.0,0
1780000,3,16,0.07448867793954259,0.10151695634932963,15.99984766657136,0.0,0.0,0
1790000,3,16,0.07523278367690875,0.10145734930244742,15.999863661375722,0.0,0.0,0
1800000,3,16,0.07354467739248084,0.10151622811128592,15.999782380881737,0.0,0.0,0
1810000,3,16,0.07579278216418027,0.10141440714583573,15.99981234292636,0.0,0.0,0
1820000,3,16,0.07348892620735528,0.10145713458985535,15.999832753132608,0.0,0.0,0
1830000,3,16,0.07389699977243055,0.10147540721809019,15.999823877158487,0.0,0.0,0
1840000,3,16,0.07497689448195924,0.10136960821747723,15.999829373983303,0.0,0.0,0
1850000,3,16,0.07389257841178552,0.10139819583205054,15.999693395888547,0.0,0.0,0
1860000,3,16,0.07413978023184277,0.10141672782220221,15.999894164117478,0.0,0.0,0
1870000,3,16,0.07290713921330595,0.10134495934227748,15.99979941193868,0.0,0.0,0
1880000,3,16,0.07542257924108561,0.10134468083645624,15.9998053592919,0.0,0.0,0
1890000,3,16,0.07337641393896827,0.10130524261966649,15.999828112452189,0.0,0.0,0
1900000,3,16,0.07385198344742605,0.10129413229748366,15.999889703631224,0.0,0.0,0
1910000,3,16,0.0726119571584149,0.10129825872742164,15.999824462939987,0.0,0.0,0
1920000,3,16,0.07334150133090145,0.10128406012192091,15.999773549963322,0.0,0.0,0
1930000,3,16,0.07401141042525139,0.10130800372543461,15.99984766662868,0.0,0.0,0
1940000,3,16,0.07310873440072348,0.10128676744520973,15.9998162627728,0.0,0.0,0
1950000,3,16,0.07469131584941736,0.1012343408147744,15.999848567742804,0.0,0.0,0
1960000,3,16,0.07447566200893525,0.10131609019146295,15.999824147521384,0.0,0.0,0
1970000,3,16,0.07327598675460172,0.10126294985870836,15.999857173382688,0.0,0.0,0
1980000,3,16,0.07476384850484702,0.1012197670532853,15.999691863967984,0.0,0.0,0
1990000,3,16,0.07504467107163022,0.10116607094700854,15.99982905862202,0.0,0.0,0
2000000,3,16,0.07455743167756204,0.10121128924392216,15.999812388039386,0.0,0.0,0
2010000,3,16,0.07459517007738066,0.10122354184315255,15.999811712146473,0.0,0.0,0
2020000,3,16,0.07532198393925668,0.1012521824190025,15.999779046759478,0.0,0.0,0
2030000,3,16,0.07407411119161643,0.10118616446238153,15.999823066184435,0.0,0.0,0
2040000,3,16,0.07518216187539131,0.10120601910674797,15.999868932950665,0.0,0.0,0
2050000,3,16,0.0750716619452711,0.10120567495871999,15.99971015655604,0.0,0.0,0
2060000,3,16,0.0733378008981171,0.10113860685915094,15.999805133984708,0.0,0.0,0
2070000,3,16,0.07532361397576931,0.1011167152409212,15.999732008657421,0.0,0.0,0
2080000,3,16,0.0729818992420419,0.10121085235172944,15.999794140421056,0.0,0.0,0
2090000,3,16,0.0754824604333269,0.10112139256646635,15.999694432114577,0.0,0.0,0
2100000,3,16,0.07490024875236431,0.10110386901593045,15.9996858715304,0.0,0.0,0
2110000,4,16,0.07492234828351375,0.10121209639922714,15.99983320374699,0.0,0.0,0
2120000,4,16,0.07579084968562033,0.10102752636329232,15.999718131429315,0.0,0.0,0
2130000,4,16,0.07496826365861191,0.10108927312522058,15.999708940107187,0.0,0.0,0
2140000,4,16,0.07435518185218543,0.10112665119362751,15.999804413150729,0.0,0.0,0
2150000,4,16,0.0732041690310528,0.10101677904882644,15.999687538646743,0.0,0.0,0
2160000,4,16,0.07464206740683481,0.10103578371172521,15.999741740606085,0.0,0.0,0
2170000,4,16,0.07371787617923181,0.10101787580629631,15.999741560409815,0.0,0.0,0
2180000,4,16,0.0747672344557726,0.10097909806650156,15.999734711942473,0.0,0.0,0
2190000,4,16,0.07403474046693463,0.10103281564885307,15.999757059630069,0.0,0.0,0
2200000,4,16,0.0740801367810903,0.10095377142464655,15.999819416643573,0.0,0.0,0
2210000,4,16,0.07349959929377615,0.10100540023147446,15.999771162066109,0.0,0.0,0
2220000,4,16,0.07370060653897992,0.10092729485217697,15.999628155195206,0.0,0.0,0
2230000,4,16,0.0751696784480888,0.10091193667672926,15.999765620156925,0.0,0.0,0
2240000,4,16,0.07410550533819751,0.10095806005090559,15.999611484641232,0.0,0.0,0
2250000,4,16,0.07429952618907561,0.10096606674731577,15.999709345635097,0.0,0.0,0
2260000,4,16,0.07381415583959952,0.10090942528531968,15.999439146476934,0.0,0.0,0
2270000,4,16,0.07404102867515029,0.10089413147746874,15.999696504674956,0.0,0.0,0
2280000,4,16,0.07384328468092986,0.100819144874658,15.999584586298651,0.0,0.0,0
2290000,4,16,0.07382120210936866,0.100856918281341,15.99955219130111,0.0,0.0,0
2300000,4,16,0.07491062084646276,0.10083807524430953,15.999561337580808,0.0,0.0,0
2310000,4,16,0.07389144536654986,0.100848190710508,15.999508577377508,0.0,0.0,0
2320000,4,16,0.0735119211079651,0.10083927646698,15.999588731452281,0.0,0.0,0
2330000,4,16,0.07492052791091339,0.10074756960846958,15.999754851843145,0.0,0.0,0
2340000,4,16,0.0744656670696871,0.10076041741965179,15.999551425354102,0.0,0.0,0
2350000,4,16,0.07291869069891503,0.10079282872823336,15.99968704303187,0.0,0.0,0
2360000,4,16,0.07256665554273711,0.10073212196926583,15.999526058964959,0.0,0.0,0
2370000,4,16,0.07517801112324568,0.10078305857016734,15.99955052418266,0.0,0.0,0
2380000,4,16,0.07499252766225173,0.10071624133162459,15.999619594639688,0.0,0.0,0
2390000,4,16,0.0741887039556652,0.10071258678372282,15.999609051602333,0.0,0.0,0
2400000,4,16,0.0754700703685794,0.10072970953985473,15.99963130909464,0.0,0.0,0
2410000,4,16,0.0745806103517172,0.10067950194033112,15.999667984496806,0.0,0.0,0
2420000,4,16,0.0747048439611612,0.1006550609532084,15.999517588518748,0.0,0.0,0
2430000,4,16,0.07506523361730537,0.10065967704401194,15.999600175572997,0.0,0.0,0
2440000,4,16,0.07400324518664746,0.10066255047590116,15.999529122808195,0.0,0.0,0
2450000,4,16,0.07474547383777906,0.10058213481241632,15.999563590423437,0.0,0.0,0
2460000,4,16,0.07422649470851386,0.1006015033451364,15.999671228452438,0.0,0.0,0
2470000,4,16,0.07369850593202627,0.1005837210562118,15.999708895078035,0.0,0.0,0
2480000,4,16,0.0729937250216259,0.10057238366614536,15.99945640284107,0.0,0.0,0
2490000,4,16,0.07384195191362654,0.10056187733349271,15.999726286523309,0.0,0.0,0
2500000,4,16,0.07388629058647267,0.10050931897910467,15.999621892507259,0.0,0.0,0
2510000,4,16,0.07358160197274398,0.10050472287691985,15.999488707839735,0.0,0.0,0
2520000,4,16,0.07327570545538695,0.10048043617459292,15.999370121135037,0.0,0.0,0
2530000,4,16,0.07451517904301165,0.10046044320801924,15.999499295846816,0.0,0.0,0
2540000,4,16,0.07402841412231138,0.10044346234410494,15.999462935947127,0.0,0.0,0
2550000,4,16,0.07594042363477606,0.10046482931152949,15.999443697158476,0.0,0.0,0
2560000,4,16,0.07408084656428972,0.10041689953599095,15.999658432687092,0.0,0.0,0
2570000,4,16,0.07335638854086214,0.10038428925122603,15.999550569295685,0.0,0.0,0
2580000,4,16,0.07443393372194611,0.10041670081154058,15.999504161863086,0.0,0.0,0
2590000,4,16,0.07303541508953593,0.10038926825852688,15.999447932366198,0.0,0.0,0
2600000,4,16,0.07359585625367263,0.10033490198821594,15.999681095610159,0.0,0.0,0
2610000,4,16,0.07433883083328444,0.10032389958804024,15.999192241246794,0.0,0.0,0
2620000,4,16,0.07383609688483977,0.10031583099215444,15.999418195659532,0.0,0.0,0
2630000,4,16,0.0754659288282688,0.10030316523264345,15.999503035496986,0.0,0.0,0
2640000,4,16,0.07343957645712394,0.10024783191187984,15.999388008276952,0.0,0.0,0
2650000,4,16,0.07353861043317025,0.10028907308578829,15.999468973383099,0.0,0.0,0
2660000,4,16,0.0729318912264112,0.1003045625070909,15.999645817032036,0.0,0.0,0
2670000,4,16,0.07369156043766426,0.10014254967203709,15.999619369305943,0.0,0.0,0
2680000,4,16,0.07357553331320836,0.10020494714909838,15.9996480698439,0.0,0.0,0
2690000,4,16,0.07258924661070326,0.10018086708703353,15.999411572468615,0.0,0.0,0
2700000,4,16,0.07418811704449277,0.10021697445312047,15.999471045901542,0.0,0.0,0
2710000,4,16,0.07467427615665274,0.10018272400672966,15.999463566682971,0.0,0.0,0
2720000,4,16,0.07339825288564461,0.10014851076433165,15.999467982168735,0.0,0.0,0
2730000,4,16,0.07427078427973394,0.10017131081057362,15.999404859168392,0.0,0.0,0
2740000,4,16,0.07488741153901764,0.100084965338415,15.999512362056828,0.0,0.0,0
2750000,4,16,0.07367312435222113,0.1000561559191318,15.999592200783596,0.0,0.0,0
2760000,4,16,0.07471481662057307,0.1001030066913556,15.999366742040946,0.0,0.0,0
2770000,4,16,0.07435725180098945,0.1000281722465027,15.999518264325681,0.0,0.0,0
2780000,4,16,0.07437139409244678,0.10002511008325411,15.999380574098707,0.0,0.0,0
2790000,4,16,0.07409862440186625,0.09999618583969906,15.999647979734593,0.0,0.0,0
2800000,4,16,0.07424782637641293,0.10001578270417286,15.999493168266563,0.0,0.0,0
2810000,4,16,0.07376365251734353,0.09995533199367843,15.999369670589147,0.0,0.0,0
2820000,5,16,0.07346571440682903,0.09994628492429186,15.999591705126786,0.0,0.0,0
2830000,5,16,0.07476281964308826,0.09989288003117645,15.999639058704766,0.0,0.0,0
2840000,5,16,0.07368262008695331,0.09995558114821833,15.999565662902048,0.0,0.0,0
2850000,5,16,0.07156963851294032,0.09987284405746252,15.999682582503677,0.0,0.0,0
2860000,5,16,0.07360985944983353,0.09988402547038272,15.999755752970545,0.0,0.0,0
2870000,5,16,0.07363027892936029,0.0999128991970202,15.999543946036278,0.0,0.0,0
2880000,5,16,0.07348987157799641,0.09992775584541388,15.999526509475873,0.0,0.0,0
2890000,5,16,0.07332377546525885,0.09983970070266167,15.999644059874877,0.0,0.0,0
2900000,5,16,0.07371177108519085,0.09976933763422481,15.999596976633239,0.0,0.0,0
2910000,5,16,0.07361732490405248,0.09980938633653832,15.999801935058228,0.0,0.0,0
2920000,5,16,0.07384651975291787,0.09976505599409757,15.999610898846454,0.0,0.0,0
2930000,5,16,0.07439904056272147,0.09980991922522944,15.99974210110695,0.0,0.0,0
2940000,5,16,0.07307154696584121,0.09968025549717231,15.99961923416538,0.0,0.0,0
2950000,5,16,0.07323280178349521,0.09979237877318022,15.999830275097427,0.0,0.0,0
2960000,5,16,0.07361482146352336,0.09967496334686618,15.99960950210418,0.0,0.0,0
2970000,5,16,0.07388716479006045,0.09968609330083933,15.999738226342771,0.0,0.0,0
2980000,5,16,0.07322608432358932,0.09965186301687243,15.999791211769388,0.0,0.0,0
2990000,5,16,0.07329505245474682,0.0996558616806716,15.99974588575761,0.0,0.0,0
3000000,5,16,0.07355144753492343,0.09960667385313784,15.999809414360671,0.0,0.0,0
3010000,5,16,0.07341219337389623,0.09958108101195191,15.99983843015159,0.0,0.0,0
3020000,5,16,0.07349650475326176,0.09960759637747515,15.999575394932481,0.0,0.0,0
3030000,5,16,0.07314914199997587,0.09951265560953138,15.99985879535945,0.0,0.0,0
3040000,5,16,0.07377453660005562,0.09958445738737991,15.999812748399055,0.0,0.0,0
3050000,5,16,0.07376126957888396,0.09960307100626083,15.999686096806824,0.0,0.0,0
3060000,5,16,0.07347249827865683,0.09956630296227545,15.999652214944422,0.0,0.0,0
3070000,5,16,0.07357475992832548,0.09947963648202528,15.999823967327218,0.0,0.0,0
3080000,5,16,0.07316473638373246,0.0995194581584473,15.9997327294914,0.0,0.0,0
3090000,5,16,0.07381283803230132,0.09955466040414786,15.999728268976487,0.0,0.0,0
3100000,5,16,0.07409032691180677,0.09947584584584189,15.999804728567227,0.0,0.0,0
3110000,5,16,0.07293829978519915,0.09949176503694937,15.999727457973774,0.0,0.0,0
3120000,5,16,0.0722183553852978,0.09938956405055752,15.999836492813543,0.0,0.0,0
3130000,5,16,0.07329049925940496,0.09940048033345318,15.999721555678368,0.0,0.0,0
3140000,5,16,0.07295895611188828,0.09931804276589404,15.999823787075735,0.0,0.0,0
3150000,5,16,0.07300805122355869,0.09940495088231598,15.999748994629998,0.0,0.0,0
3160000,5,16,0.07352541835825052,0.09940069370321947,15.999728088727107,0.0,0.0,0
3170000,5,16,0.07329099171533826,0.09935386895541219,15.99975156283391,0.0,0.0,0
3180000,5,16,0.07314060665659895,0.0993216540739615,15.999832077325674,0.0,0.0,0
