step,epoch,k,train_mse,val_mse,val_l0,dead_frac,aux_loss,n_dead
10000,1,48,0.07136301334809546,0.0885739787599692,48.0,0.0,0.0,1
20000,1,48,0.05690029781527552,0.07294128457404987,48.0,0.0,0.0,1
30000,1,48,0.051930900740090415,0.0670103825158129,48.0,0.0,0.0,0
40000,1,48,0.049592829916339384,0.06390713626476466,47.99999738676904,0.0,0.0,0
50000,1,48,0.04728377851738718,0.06178520653882359,47.9999883756278,0.0,0.0,0
60000,1,48,0.045920609781428486,0.06027131364943032,47.99998427555854,0.0,0.0,0
70000,1,48,0.0445134064856168,0.058946136240779844,47.999954809126685,0.0,0.0,0
80000,1,48,0.044515654907025005,0.05773660452046576,47.99954520770162,0.0,0.0,0
90000,1,48,0.0428371267984486,0.05660244131097479,47.99964631270633,0.0,0.0,0
100000,1,48,0.04156868256974722,0.05564512875527638,47.99986933845202,0.0,0.0,0
110000,1,48,0.0412744142965292,0.05466397884426234,47.99981342432063,0.0,0.0,0
120000,1,48,0.04035938245011342,0.053769578323917336,47.99950479273316,0.0,0.0,0
130000,1,48,0.03888318514047178,0.052905471677507865,47.9992891561233,0.0,0.0,0
140000,1,48,0.039060362592080906,0.052126193480255115,47.999661226145086,0.0,0.0,0
150000,1,48,0.03837516050176916,0.05133812667396278,47.99962148701222,0.0,0.0,0
160000,1,48,0.0379045925965607,0.05057234981529861,47.999671363678985,0.0,0.0,0
170000,1,48,0.03743921867880011,0.04986207293377464,47.99937989811706,0.0,0.0,0
180000,1,48,0.03698913360385175,0.04918444941675158,47.999403957864175,0.0,0.0,0
190000,1,48,0.036838521911872764,0.04859976532480158,47.99950375616953,0.0,0.0,0
200000,1,48,0.036159569813486385,0.04804625916895223,47.99962175739957,0.0,0.0,0
210000,1,48,0.03564005366254245,0.047506088623399306,47.999725926108425,0.0,0.0,0
220000,1,48,0.035863882468057356,0.04701409521574872,47.9998129283416,0.0,0.0,0
230000,1,48,0.03508160707433184,0.04654005761875328,47.99986325560736,0.0,0.0,0
240000,1,48,0.03450758953734001,0.04612331347964642,47.99990155328195,0.0,0.0,0
250000,1,48,0.03420923184586655,0.04573259574793137,47.99985559646163,0.0,0.0,0
260000,1,48,0.0342463786440703,0.04535723189923434,47.999662127259214,0.0,0.0,0
270000,1,48,0.03342829292724403,0.04503330028866458,47.99987916022971,0.0,0.0,0
280000,1,48,0.033934764443088204,0.044688046541092916,47.99973155790395,0.0,0.0,0
290000,1,48,0.03335384209010917,0.044388253035594814,47.99984099821431,0.0,0.0,0
300000,1,48,0.03367412879956457,0.04407341145715421,47.9998389707914,0.0,0.0,0
310000,1,48,0.03306916534111539,0.04382109622487017,47.99981554194999,0.0,0.0,0
320000,1,48,0.0330639749437933,0.043539399709356164,47.99985217202945,0.0,0.0,0
330000,1,48,0.033124701703564914,0.04331030045877619,47.99981108122539,0.0,0.0,0
340000,1,48,0.03236175569737655,0.043091391884678615,47.999807747103134,0.0,0.0,0
350000,1,48,0.03279959834737606,0.04287853691094121,47.99981283831406,0.0,0.0,0
360000,1,48,0.031747576829554876,0.04267181978043694,47.99980806269159,0.0,0.0,0
370000,1,48,0.03199284128126185,0.04247142003175178,47.999842395139716,0.0,0.0,0
380000,1,48,0.03201782587484355,0.042291725396490516,47.9999258383076,0.0,0.0,0
390000,1,48,0.031573280044070375,0.04211389040571257,47.99985352389915,0.0,0.0,0
400000,1,48,0.03144689694771136,0.041893368031987545,47.99990475223709,0.0,0.0,0
410000,1,48,0.030842693691298034,0.04167499861024428,47.999865914218354,0.0,0.0,0
420000,1,48,0.03111112337304553,0.04147795958699358,47.999915565606585,0.0,0.0,0
430000,1,48,0.03123629027969071,0.04134414653003942,47.999901643393365,0.0,0.0,0
440000,1,48,0.030622910673526318,0.0411997611684252,47.9997884181213,0.0,0.0,0
450000,1,48,0.030846349100068057,0.04100039865364395,47.99980707118367,0.0,0.0,0
460000,1,48,0.030700079905439555,0.04085438926752273,47.99980360217668,0.0,0.0,0
470000,1,48,0.03050687965494789,0.040716045784655756,47.99979688887645,0.0,0.0,0
480000,1,48,0.03076973062383491,0.04048089760156159,47.999873438521284,0.0,0.0,0
490000,1,48,0.030095756316320662,0.040347720582590556,47.9999171425563,0.0,0.0,0
500000,1,48,0.030440545957208735,0.0401738340635518,47.99995323217696,0.0,0.0,0
510000,1,48,0.030325778042298607,0.040064011724984736,47.99994426609143,0.0,0.0,0
520000,1,48,0.030476647023560652,0.03991308455693826,47.999947329879454,0.0,0.0,0
530000,1,48,0.030303495220657613,0.039809931716211854,47.99993665167708,0.0,0.0,0
540000,1,48,0.029477382932233853,0.03966531791726929,47.9999527816199,0.0,0.0,0
550000,1,48,0.03004111203874577,0.039578983846637404,47.999900607112124,0.0,0.0,0
560000,1,48,0.03000276542848607,0.03944991809363604,47.99995926964159,0.0,0.0,0
570000,1,48,0.02929217021777365,0.039354047431131106,47.9999098885876,0.0,0.0,0
580000,1,48,0.029422036876380096,0.039240095827580646,47.999935254950195,0.0,0.0,0
590000,1,48,0.029363967297072052,0.039167224801898194,47.99985023483259,0.0,0.0,0
600000,1,48,0.029180641316238806,0.03910769110531672,47.999880332044334,0.0,0.0,0
610000,1,48,0.028682156482639765,0.03897605579364813,47.999912817208504,0.0,0.0,0
620000,1,48,0.029437288309173235,0.03888642389121266,47.99986095809067,0.0,0.0,0
630000,1,48,0.02973694118193413,0.038811051421005556,47.99974949027353,0.0,0.0,0
640000,1,48,0.028879194767619208,0.038731029631851197,47.9998721319058,0.0,0.0,0
650000,1,48,0.028552872630651552,0.03864500925563817,47.99997134457086,0.0,0.0,0
660000,1,48,0.02961402708194566,0.03853755599798724,47.99994962772047,0.0,0.0,0
670000,1,48,0.029021462574432243,0.038475622789022314,47.99996999289967,0.0,0.0,0
680000,1,48,0.02854832773481322,0.03840996473535644,47.99995940480871,0.0,0.0,0
690000,1,48,0.028783663402172487,0.038288250491883766,47.99991214137291,0.0,0.0,0
700000,1,48,0.02866661558912639,0.03822582800318597,47.99992534269483,0.0,0.0,0
710000,2,48,0.028789485740721557,0.03816797154023048,47.99995836852747,0.0,0.0,0
720000,2,48,0.02862744627534216,0.03810612312853017,47.9999491321077,0.0,0.0,0
730000,2,48,0.028314304595144515,0.03805297834025031,47.99998008537786,0.0,0.0,0
740000,2,48,0.02849957608163561,0.03801225157523993,47.999949537609055,0.0,0.0,0
750000,2,48,0.029050553586978882,0.037919853636993024,47.99996954197635,0.0,0.0,0
760000,2,48,0.028266905562061247,0.03788805678435172,47.99997413802464,0.0,0.0,0
770000,2,48,0.02835690520892943,0.03785114187644163,47.99992322471037,0.0,0.0,0
780000,2,48,0.0284423635401792,0.03776487420109846,47.99993327213286,0.0,0.0,0
790000,2,48,0.02869411855116344,0.03774204956100957,47.99994998816612,0.0,0.0,0
800000,2,48,0.02810791176804223,0.03773679369094927,47.99994205799556,0.0,0.0,0
810000,2,48,0.02848459835108604,0.037630832248693645,47.999955980575045,0.0,0.0,0
820000,2,48,0.0283747648421759,0.03758923020226552,47.99996940717549,0.0,0.0,0
830000,2,48,0.028002382109652477,0.0376113826597806,47.999952916787024,0.0,0.0,0
840000,2,48,0.02749929265040674,0.03749883710576806,47.999976571032775,0.0,0.0,0
850000,2,48,0.027763329218709963,0.03747077210510667,47.99997571497436,0.0,0.0,0
860000,2,48,0.0278332514738329,0.03741463851792918,47.99997404791323,0.0,0.0,0
870000,2,48,0.0278125218400726,0.037383819514810145,47.99997161490509,0.0,0.0,0
880000,2,48,0.027449314834774162,0.037342187078887264,47.99997607542001,0.0,0.0,0
890000,2,48,0.028010053151665056,0.03731180821293291,47.99999297130983,0.0,0.0,0
900000,2,48,0.027447174448497955,0.03728869427331592,47.99995620585357,0.0,0.0,0
910000,2,48,0.028025161423989413,0.0372582968106915,47.9999825634417,0.0,0.0,0
920000,2,48,0.02844009025191778,0.037191298069275285,47.999988330572094,0.0,0.0,0
930000,2,48,0.028086249374333173,0.03719660158842363,47.99996224331821,0.0,0.0,0
940000,2,48,0.028220274001229534,0.03715902075420852,47.999974949027354,0.0,0.0,0
950000,2,48,0.027425816367167302,0.037109165731902455,47.999958413216916,0.0,0.0,0
960000,2,48,0.027216025276744275,0.03709751116048051,47.999960576257074,0.0,0.0,0
970000,2,48,0.027434041350753748,0.03704981043446988,47.99998855585063,0.0,0.0,0
980000,2,48,0.02745842351698753,0.03700824603404585,47.9999781930382,0.0,0.0,0
990000,2,48,0.02765145314987151,0.03697039992690466,47.99996778517007,0.0,0.0,0
1000000,2,48,0.027211843445440198,0.03695199862863054,47.99998639317673,0.0,0.0,0
1010000,2,48,0.02747394305585641,0.036929451705107974,47.9999692265864,0.0,0.0,0
1020000,2,48,0.027642828193136397,0.036898199137387865,47.999972290740686,0.0,0.0,0
1030000,2,48,0.0273783947423586,0.03688579378791055,47.99998094143628,0.0,0.0,0
1040000,2,48,0.027107207890795643,0.03681165934288052,47.9999934218669,0.0,0.0,0
1050000,2,48,0.0274897058000342,0.036815118493079814,47.99997499408306,0.0,0.0,0
1060000,2,48,0.027304868835943408,0.03678671859386571,47.999985492062606,0.0,0.0,0
1070000,2,48,0.027036975415034376,0.03673628287260793,47.99998643823243,0.0,0.0,0
1080000,2,48,0.027154415599035517,0.03669075474485139,47.99998675362238,0.0,0.0,0
1090000,2,48,0.027123427348958618,0.0366691562052256,47.99998382500147,0.0,0.0,0
1100000,2,48,0.0272887823178366,0.03668387993448522,47.99998350961153,0.0,0.0,0
1110000,2,48,0.02746023629367501,0.03664437617773132,47.999987474513674,0.0,0.0,0
1120000,2,48,0.02725497921330022,0.03662539452904349,47.99998864596204,0.0,0.0,0
1130000,2,48,0.027168256756891766,0.03658239663018177,47.99997594025289,0.0,0.0,0
1140000,2,48,0.027348043121499455,0.03656050572519295,47.99998585250825,0.0,0.0,0
1150000,2,48,0.027224195231495333,0.03655236708309943,47.999989366853335,0.0,0.0,0
1160000,2,48,0.027269779810735563,0.036505096436334594,47.99998666351097,0.0,0.0,0
1170000,2,48,0.02686319394422114,0.03648643076553814,47.999983464555825,0.0,0.0,0
1180000,2,48,0.02716379675451141,0.03648631742551052,47.99998720417944,0.0,0.0,0
1190000,2,48,0.027762639505526585,0.036468036591507026,47.99999265591989,0.0,0.0,0
1200000,2,48,0.026989895059291814,0.036446350659927435,47.99999486364949,0.0,0.0,0
1210000,2,48,0.027248769442209986,0.036419777040100534,47.99999378231254,0.0,0.0,0
1220000,2,48,0.027207074189713396,0.03640740715272181,47.99999648565492,0.0,0.0,0
1230000,2,48,0.02640623671299072,0.036342344705024086,47.99999409770249,0.0,0.0,0
1240000,2,48,0.0270803946480697,0.03636288225305141,47.99999617026497,0.0,0.0,0
1250000,2,48,0.026778885962379442,0.0363592530160662,47.99999531420656,0.0,0.0,0
1260000,2,48,0.02707340723505641,0.036346387990915954,47.99999608015356,0.0,0.0,0
1270000,2,48,0.02687612166935987,0.03630606727704298,47.99999306142124,0.0,0.0,0
1280000,2,48,0.02697173085931906,0.03627113296264888,47.99998589756396,0.0,0.0,0
1290000,2,48,0.02656714103776616,0.036266146045455055,47.99998864596204,0.0,0.0,0
1300000,2,48,0.02694256049329407,0.03626301444698226,47.99998968224328,0.0,0.0,0
1310000,2,48,0.027093065125467594,0.03621549880298797,47.99999247569706,0.0,0.0,0
1320000,2,48,0.027134353094230134,0.036194895662894334,47.99999315153266,0.0,0.0,0
1330000,2,48,0.0269740089015428,0.03618161082181373,47.99998134693763,0.0,0.0,0
1340000,2,48,0.027581704192070393,0.036195356787733404,47.999989051463395,0.0,0.0,0
1350000,2,48,0.026644819482439682,0.0361718233476442,47.99994696915142,0.0,0.0,0
1360000,2,48,0.026924042338093476,0.03615546145269258,47.99999261086418,0.0,0.0,0
1370000,2,48,0.02713266511452092,0.036132863302351395,47.999987744847914,0.0,0.0,0
1380000,2,48,0.026926876346839834,0.03611365511649864,47.999948906546784,0.0,0.0,0
1390000,2,48,0.02644975935190313,0.03610306771582843,47.99998607778679,0.0,0.0,0
1400000,2,48,0.02705643836312781,0.036071426931852,47.999978463372436,0.0,0.0,0
1410000,3,48,0.026604784270170205,0.036069658284775194,47.999987474513674,0.0,0.0,0
1420000,3,48,0.02689405862386652,0.036061218025551824,47.99997990515504,0.0,0.0,0
1430000,3,48,0.02722580739398093,0.036043523454948004,47.999983194221585,0.0,0.0,0
1440000,3,48,0.02698133651969622,0.036035804157128475,47.9999934218669,0.0,0.0,0
1450000,3,48,0.026728873593277924,0.035999861227600655,47.99996904672984,0.0,0.0,0
1460000,3,48,0.02657949354534738,0.03598485190459618,47.999989186630515,0.0,0.0,0
1470000,3,48,0.026885128883230608,0.03599267788698654,47.9999583231055,0.0,0.0,0
1480000,3,48,0.02664110089325887,0.035950467662390205,47.999989637187575,0.0,0.0,0
1490000,3,48,0.026490926722068785,0.03598058503414607,47.999969316697815,0.0,0.0,0
1500000,3,48,0.026718623305606017,0.03596313682131937,47.999994052646784,0.0,0.0,0
1510000,3,48,0.026293091292933304,0.035926451666074666,47.9999934218669,0.0,0.0,0
1520000,3,48,0.026583707897285976,0.035914521354871165,47.99993858879006,0.0,0.0,0
1530000,3,48,0.027329381947834235,0.03591684149996555,47.99999148447153,0.0,0.0,0
1540000,3,48,0.02677014081353214,0.0359178566702903,47.99999409770249,0.0,0.0,0
1550000,3,48,0.02637991708399283,0.03589257442797896,47.99999243027509,0.0,0.0,0
1560000,3,48,0.02724496707398039,0.03588179558299888,47.99993273163213,0.0,0.0,0
1570000,3,48,0.026778572525852203,0.03590982869258605,47.99998513161695,0.0,0.0,0
1580000,3,48,0.026715037863971926,0.03587823046756441,47.99999188997288,0.0,0.0,0
1590000,3,48,0.027491426910789006,0.035867110070684764,47.99997922931944,0.0,0.0,0
1600000,3,48,0.026716791378241112,0.03582801446969707,47.99997382226844,0.0,0.0,0
1610000,3,48,0.026596942976728676,0.03584471938621259,47.99997278598719,0.0,0.0,0
1620000,3,48,0.026555053022634792,0.035852992974591776,47.999994232869604,0.0,0.0,0
1630000,3,48,0.026922653517077184,0.03581599858761342,47.99999089874735,0.0,0.0,0
1640000,3,48,0.026533982647542854,0.03577925631869522,47.99995102416497,0.0,0.0,0
1650000,3,48,0.02652477015894751,0.035801561007552524,47.999990943803056,0.0,0.0,0
1660000,3,48,0.026298238354755917,0.03579033084070756,47.99998855585063,0.0,0.0,0
1670000,3,48,0.026605682274551935,0.0357809763509422,47.999997116434805,0.0,0.0,0
1680000,3,48,0.026857202179569835,0.03575535882154104,47.999991664694356,0.0,0.0,0
1690000,3,48,0.026162835552808142,0.03574627083317975,47.99999603509785,0.0,0.0,0
1700000,3,48,0.02657594842862288,0.03578075185636665,47.99998531183978,0.0,0.0,0
1710000,3,48,0.026375889519320298,0.03576058687457462,47.99999454825955,0.0,0.0,0
1720000,3,48,0.026412011489538884,0.03573450045225305,47.999991664694356,0.0,0.0,0
1730000,3,48,0.026559070644382933,0.03572905746727104,47.99998648328814,0.0,0.0,0
1740000,3,48,0.026691278706412455,0.035708162215733356,47.999997837326106,0.0,0.0,0
1750000,3,48,0.026856966622751593,0.03570398373496538,47.999988015182154,0.0,0.0,0
1760000,3,48,0.026784504624162486,0.03570380365547841,47.99997738203549,0.0,0.0,0
1770000,3,48,0.02699818191714869,0.03569533973378731,47.99997012770053,0.0,0.0,0
1780000,3,48,0.02647365558459054,0.035702866093276345,47.99999121413729,0.0,0.0,0
1790000,3,48,0.02660628329998871,0.03566400004178678,47.999997566991865,0.0,0.0,0
1800000,3,48,0.026050363097425894,0.03568429470027424,47.99998562722972,0.0,0.0,0
1810000,3,48,0.02705356219117698,0.035645109442861984,47.99999824282746,0.0,0.0,0
1820000,3,48,0.025923126465368113,0.03565708256897996,47.99999644059921,0.0,0.0,0
1830000,3,48,0.026207887254562322,0.0356427174548655,47.999994953760904,0.0,0.0,0
1840000,3,48,0.026541573310350376,0.035622549633412846,47.99998067073578,0.0,0.0,0
1850000,3,48,0.026247036826190978,0.03565167472799875,47.999998017548926,0.0,0.0,0
1860000,3,48,0.02630364914730759,0.03563300773610043,47.99997657066651,0.0,0.0,0
1870000,3,48,0.025907733948001513,0.03558417733131027,47.999968415583695,0.0,0.0,0
1880000,3,48,0.026834389996739493,0.03560841067497106,47.99997409260267,0.0,0.0,0
1890000,3,48,0.02607656209032192,0.03561968528715952,47.999962378160994,0.0,0.0,0
1900000,3,48,0.026198668819752916,0.035652732292371085,47.999992565808476,0.0,0.0,0
1910000,3,48,0.025799294010387875,0.03560559183907663,47.99995985508339,0.0,0.0,0
1920000,3,48,0.026130911742814723,0.0355841380186964,47.999991124025875,0.0,0.0,0
1930000,3,48,0.026292377333153004,0.03561587981581077,47.99999387242396,0.0,0.0,0
1940000,3,48,0.025767013922983764,0.03558854941318983,47.99999265591989,0.0,0.0,0
1950000,3,48,0.026568633659745045,0.03559125998045389,47.99996823536087,0.0,0.0,0
1960000,3,48,0.026396820026302743,0.035562582853271206,47.99999170975006,0.0,0.0,0
1970000,3,48,0.025993878494428312,0.035562246015476834,47.99999040313458,0.0,0.0,0
1980000,3,48,0.026619311253961976,0.03554753984818718,47.99997913920803,0.0,0.0,0
1990000,3,48,0.026581304019368764,0.0355492191438846,47.99998337444441,0.0,0.0,0
2000000,3,48,0.026460825722871888,0.035557673637807256,47.99999148447153,0.0,0.0,0
2010000,3,48,0.026469422992994086,0.035535223651630185,47.99997652597707,0.0,0.0,0
2020000,3,48,0.026564321745508584,0.03553573600690923,47.99997936448656,0.0,0.0,0
2030000,3,48,0.026324775654154555,0.035517897704996665,47.99998220299605,0.0,0.0,0
2040000,3,48,0.026641754015500084,0.03551235509378226,47.999987474513674,0.0,0.0,0
2050000,3,48,0.02666085484896969,0.03550209988014288,47.999993016365536,0.0,0.0,0
2060000,3,48,0.026017308370798464,0.03547397680838509,47.99998211288464,0.0,0.0,0
2070000,3,48,0.02664882923317759,0.03544944610639402,47.99998080626916,0.0,0.0,0
2080000,3,48,0.025788047605669214,0.035460055325735124,47.999994953760904,0.0,0.0,0
2090000,3,48,0.026704641341024012,0.03547238731321577,47.99997733661352,0.0,0.0,0
2100000,3,48,0.02648811560748772,0.03542945800214414,47.99999076358023,0.0,0.0,0
2110000,4,48,0.026438094739754246,0.03546103267528883,47.999992565808476,0.0,0.0,0
2120000,4,48,0.02665924017898471,0.035436149285712724,47.99999319658836,0.0,0.0,0
2130000,4,48,0.026374756079903076,0.03544957687501214,47.9999985582174,0.0,0.0,0
2140000,4,48,0.026282919819387997,0.03542552301119932,47.9999772014464,0.0,0.0,0
2150000,4,48,0.025867042820503634,0.03540205501032784,47.999987744847914,0.0,0.0,0
2160000,4,48,0.026424514599894408,0.035413312757544925,47.99999765710328,0.0,0.0,0
2170000,4,48,0.02620791625148045,0.03541910579805174,47.99999288119842,0.0,0.0,0
2180000,4,48,0.026436293817904778,0.03538968118664348,47.99999161963865,0.0,0.0,0
2190000,4,48,0.026179099250609593,0.0354073394689737,47.99999747688045,0.0,0.0,0
2200000,4,48,0.026316026320879263,0.03537515187014252,47.99999134930441,0.0,0.0,0
2210000,4,48,0.02602233456628001,0.03541336338956499,47.99998454589277,0.0,0.0,0
2220000,4,48,0.02620915826276935,0.03536954406962751,47.9999738226347,0.0,0.0,0
2230000,4,48,0.026464234736643746,0.035348161709745654,47.99999513398373,0.0,0.0,0
2240000,4,48,0.026146110653234196,0.03538448535901275,47.99997693147843,0.0,0.0,0
2250000,4,48,0.026405115311652357,0.03537843192212922,47.999979184263736,0.0,0.0,0
2260000,4,48,0.02613430113811877,0.03538517081327625,47.999985807452546,0.0,0.0,0
2270000,4,48,0.026272161248747893,0.03536755441925631,47.99997503913877,0.0,0.0,0
2280000,4,48,0.026176402960853135,0.03531957392052319,47.99998648328814,0.0,0.0,0
2290000,4,48,0.026034659895657376,0.03532731875938545,47.99998751956938,0.0,0.0,0
2300000,4,48,0.026465117536390824,0.03533938572534159,47.99998278872023,0.0,0.0,0
2310000,4,48,0.026265088615508355,0.0353091155636385,47.999978147982496,0.0,0.0,0
2320000,4,48,0.026130979324331522,0.03532279869323528,47.99997161490509,0.0,0.0,0
2330000,4,48,0.026593067215528832,0.03532609328879428,47.99998986246611,0.0,0.0,0
2340000,4,48,0.02629554485624801,0.03532025860036005,47.999997116434805,0.0,0.0,0
2350000,4,48,0.025895658918911657,0.035286409720650766,47.99999833293887,0.0,0.0,0
2360000,4,48,0.025737701348676607,0.03529505755918074,47.99999810766034,0.0,0.0,0
2370000,4,48,0.026671471266731858,0.03529657982801254,47.99999864832881,0.0,0.0,0
2380000,4,48,0.02663229413200962,0.03526813647066737,47.999995674652205,0.0,0.0,0
2390000,4,48,0.026263852539035928,0.035255693454899005,47.99999833293887,0.0,0.0,0
2400000,4,48,0.02680612965433857,0.035266459662459025,47.99999905383017,0.0,0.0,0
2410000,4,48,0.026429676373623395,0.035280194002790026,47.99999337681119,0.0,0.0,0
2420000,4,48,0.026440934588482776,0.035248085466107866,47.999998423050286,0.0,0.0,0
2430000,4,48,0.026394598714371414,0.035245283766843216,47.99997436293691,0.0,0.0,0
2440000,4,48,0.02624368737619271,0.03526580067999867,47.999997566991865,0.0,0.0,0
2450000,4,48,0.02643617965612435,0.035265005130128216,47.9999985582174,0.0,0.0,0
2460000,4,48,0.026306975020331212,0.035242069870814165,47.999987474513674,0.0,0.0,0
2470000,4,48,0.02599755290819826,0.035241445952134645,47.99999797249322,0.0,0.0,0
2480000,4,48,0.025703182764541546,0.03521443038783757,47.999995674652205,0.0,0.0,0
2490000,4,48,0.026084444210629124,0.035191327602441626,47.99999666587774,0.0,0.0,0
2500000,4,48,0.026131290373476845,0.03521719575077566,47.99999454825955,0.0,0.0,0
2510000,4,48,0.02603066170955748,0.035180322976579866,47.999977381669225,0.0,0.0,0
2520000,4,48,0.02585054918230804,0.035181675853197716,47.9999970713791,0.0,0.0,0
2530000,4,48,0.026346838926274672,0.03517194520867317,47.99999675598915,0.0,0.0,0
2540000,4,48,0.02635729920655828,0.035175744223035196,47.999993016365536,0.0,0.0,0
2550000,4,48,0.026789502322165374,0.035190984552099305,47.999990447824025,0.0,0.0,0
2560000,4,48,0.026264757223515563,0.0351749993236545,47.99999864832881,0.0,0.0,0
2570000,4,48,0.025925762976856993,0.03514968126397706,47.99999923405299,0.0,0.0,0
2580000,4,48,0.026361328783678438,0.035156875131174624,47.99999531420656,0.0,0.0,0
2590000,4,48,0.02582884304332751,0.03515842234674973,47.999996260376385,0.0,0.0,0
2600000,4,48,0.025968410879774927,0.03516090551330477,47.99999662082204,0.0,0.0,0
2610000,4,48,0.026287804237262118,0.03515287287658137,47.99999806260463,0.0,0.0,0
2620000,4,48,0.02596832978359876,0.03516505606414948,47.99999207019571,0.0,0.0,0
2630000,4,48,0.02680546348162469,0.035158597348650775,47.999996981267685,0.0,0.0,0
2640000,4,48,0.026052033708613014,0.03511139070604447,47.99999702632339,0.0,0.0,0
2650000,4,48,0.025954070475537664,0.035116244483738096,47.99998941190904,0.0,0.0,0
2660000,4,48,0.025773359889029072,0.035132501371828204,47.99999810766034,0.0,0.0,0
2670000,4,48,0.02625637629835521,0.03512213031326378,47.99999459331526,0.0,0.0,0
2680000,4,48,0.026019793138515095,0.03513339998752177,47.99999432298102,0.0,0.0,0
2690000,4,48,0.0257103957021166,0.035105029493489266,47.99999085369164,0.0,0.0,0
2700000,4,48,0.026245859359591985,0.03513562606099052,47.999998603273106,0.0,0.0,0
2710000,4,48,0.026282735359349167,0.03511314630396949,47.999997296657625,0.0,0.0,0
2720000,4,48,0.025998977998120364,0.03513297131814835,47.99998792507074,0.0,0.0,0
2730000,4,48,0.026212570050126824,0.035089500300918064,47.99999427792531,0.0,0.0,0
2740000,4,48,0.026429338723007935,0.03509207636227715,47.999997882381805,0.0,0.0,0
2750000,4,48,0.0260027721855144,0.03509499921427011,47.99999774721469,0.0,0.0,0
2760000,4,48,0.026257910610117945,0.03509795119854148,47.99999950438723,0.0,0.0,0
2770000,4,48,0.026237699423951124,0.03508648299689361,47.99999693621198,0.0,0.0,0
2780000,4,48,0.02630578615433716,0.03506442368681364,47.99999864832881,0.0,0.0,0
2790000,4,48,0.02612474720609833,0.03506531418062551,47.99999936922011,0.0,0.0,0
2800000,4,48,0.026316104202770824,0.035076116918594795,47.9999977922704,0.0,0.0,0
2810000,4,48,0.026162418784841854,0.03507520756840779,47.99999720654622,0.0,0.0,0
2820000,5,48,0.02588111609113136,0.03503944306479646,47.999994052646784,0.0,0.0,0
2830000,5,48,0.026466692606478975,0.03505370834554491,47.9999992791087,0.0,0.0,0
2840000,5,48,0.026063956804020273,0.035087486926131194,47.99999923405299,0.0,0.0,0
2850000,5,48,0.025426711801194875,0.035073806287003496,47.99999693621198,0.0,0.0,0
2860000,5,48,0.02605811890013295,0.03504456206024663,47.999998423050286,0.0,0.0,0
2870000,5,48,0.026005738728036343,0.03505547386364671,47.99999576476362,0.0,0.0,0
2880000,5,48,0.025995784897835293,0.03506059792056056,47.9999985582174,0.0,0.0,0
2890000,5,48,0.025888166806237744,0.03505498941481723,47.99997535452871,0.0,0.0,0
2900000,5,48,0.026001733838620943,0.03503902497577155,47.99999761204757,0.0,0.0,0
2910000,5,48,0.026044055954189963,0.0350339025398961,47.99999878349593,0.0,0.0,0
2920000,5,48,0.026071533847473884,0.0350225195343555,47.99999747688045,0.0,0.0,0
2930000,5,48,0.026189539897935928,0.035034230410052276,47.99999738676904,0.0,0.0,0
2940000,5,48,0.025794738733310996,0.03501639589072964,47.99999774721469,0.0,0.0,0
2950000,5,48,0.02580050882280032,0.03499958548131514,47.999995809819325,0.0,0.0,0
2960000,5,48,0.02593638446142383,0.03500340091442479,47.9999970713791,0.0,0.0,0
2970000,5,48,0.02615410918494755,0.035002767706323976,47.99999324164407,0.0,0.0,0
2980000,5,48,0.025996426332151282,0.03497425161553515,47.99999441309243,0.0,0.0,0
2990000,5,48,0.025918880115203546,0.03501406942370603,47.999999188997286,0.0,0.0,0
3000000,5,48,0.02608813142950853,0.03496758479627298,47.999997882381805,0.0,0.0,0
3010000,5,48,0.02596054779923793,0.03499572647005602,47.99999103391447,0.0,0.0,0
3020000,5,48,0.026023091552014713,0.034965406679274606,47.99999725160192,0.0,0.0,0
3030000,5,48,0.025868842172896065,0.034961878808567784,47.999997116434805,0.0,0.0,0
3040000,5,48,0.026108200605696505,0.03496303125192303,47.999998152716046,0.0,0.0,0
3050000,5,48,0.02604503629847735,0.03497912928352418,47.99999630543209,0.0,0.0,0
