step,epoch,k,train_mse,val_mse,val_l0,dead_frac
830000,2,48,3.663443141227125,0.03769415551673306,47.9999985582174,0.2099609375
840000,2,48,3.602111899922317,0.03769109958252757,47.99999972966576,0.21484375
850000,2,48,3.6303121892073626,0.03764361077542919,47.99999963955435,0.2158203125
860000,2,48,3.653167123889712,0.037582792369646824,47.999999324164406,0.2138671875
870000,2,48,3.6405956820256757,0.03756177394018743,47.99999950438723,0.2138671875
880000,2,48,3.590775233177251,0.037509785212944166,47.99999963955435,0.2119140625
890000,2,48,3.6712393192883828,0.03747043358739229,47.99999963955435,0.2119140625
900000,2,48,3.5911410585117074,0.03746260723068723,47.99999963955435,0.2099609375
910000,2,48,3.678983812514339,0.03739120757743517,47.99999954944294,0.2119140625
920000,2,48,3.7255219015707883,0.03736362589723685,47.99999923405299,0.2109375
930000,2,48,3.6687357184431035,0.03735057953734801,47.99999968461006,0.2099609375
940000,2,48,3.687413869906869,0.03730104710268386,47.99999968461006,0.2099609375
950000,2,48,3.5981268736469967,0.037274454631743975,47.99999950438723,0.20703125
960000,2,48,3.5740884595269486,0.0372825397357589,48.0,0.208984375
970000,2,48,3.6034887602914045,0.03724189599407236,47.999999324164406,0.2119140625
980000,2,48,3.62917868268128,0.037210303355237936,47.99999954944294,0.2099609375
990000,2,48,3.6225129786664287,0.03717037023397934,47.99999914394158,0.208984375
1000000,2,48,3.563849238837593,0.03717367033847395,47.99999954944294,0.2099609375
1010000,2,48,3.607783252163746,0.03712885500740623,47.99999968461006,0.2099609375
1020000,2,48,3.634413368183983,0.037109086789770866,47.99999981977717,0.2119140625
1030000,2,48,3.5993491768875083,0.037103853244134816,47.999999324164406,0.2099609375
1040000,2,48,3.5637103419114156,0.03708997036828487,47.999999324164406,0.2109375
1050000,2,48,3.599185877889424,0.037040740900118344,47.99999990988859,0.2099609375
1060000,2,48,3.5950655995758214,0.03702162079946458,47.999999324164406,0.2119140625
1070000,2,48,3.5454206424251082,0.037032527435852294,47.99999945933153,0.2109375
1080000,2,48,3.584911175219196,0.03698893321791904,47.99999986483288,0.2109375
1090000,2,48,3.5732547518675006,0.03697918437637837,47.999999774721466,0.2138671875
1100000,2,48,3.5905916868147356,0.036969739413912565,47.99999959449865,0.2138671875
1110000,2,48,3.5941638694547207,0.03694922527942555,47.99999954944294,0.2099609375
1120000,2,48,3.5832537848250223,0.03690687392609555,47.99999963955435,0.2099609375
1130000,2,48,3.5880685043887586,0.03693158604232679,47.99999936922011,0.2119140625
1140000,2,48,3.608531124142707,0.03687101512064826,47.999999324164406,0.208984375
1150000,2,48,3.591506823640311,0.036903461856847466,47.99999959449865,0.2119140625
1160000,2,48,3.572753260579219,0.03685898488880852,47.99999990988859,0.2099609375
1170000,2,48,3.556229981885915,0.03683084602133304,47.999997837326106,0.2099609375
1180000,2,48,3.5631020228897237,0.03679683618240766,47.99999972966576,0.212890625
1190000,2,48,3.646991523209027,0.03680451006139495,47.99999950438723,0.2099609375
1200000,2,48,3.5674615618724266,0.036768974625096255,47.99999972966576,0.2119140625
1210000,2,48,3.5907146430191643,0.036764924783394375,47.999999188997286,0.2099609375
1220000,2,48,3.570607147033905,0.036744367691316,47.99999963955435,0.2119140625
1230000,2,48,3.4950169219046927,0.036714952424748995,47.99999896371876,0.2119140625
1240000,2,48,3.571705200292261,0.036711217010451935,47.99999909888587,0.2119140625
1250000,2,48,3.5373235508830163,0.03667993966610602,47.99999833293887,0.2099609375
1260000,2,48,3.550679566497838,0.036677904087111156,47.99999968461006,0.212890625
1270000,2,48,3.5519439142441773,0.03666267458671517,47.999999774721466,0.2109375
1280000,2,48,3.548931074991106,0.03662405616818467,47.9999985582174,0.2099609375
1290000,2,48,3.5141228407546925,0.03661381689750569,47.99999945933153,0.2119140625
1300000,2,48,3.5511435265481897,0.03662357814715629,47.99999963955435,0.2109375
1310000,2,48,3.5767747953734705,0.0365753429899811,47.99999981977717,0.2109375
1320000,2,48,3.571494607400035,0.03658176751122985,47.99999968461006,0.2099609375
1330000,2,48,3.545010490917116,0.036567501497474515,47.99999945933153,0.2119140625
1340000,2,48,3.6364637419308754,0.036553282196315304,47.99999972966576,0.2099609375
1350000,2,48,3.510431101857022,0.03655869567184998,47.99999954944294,0.2109375
1360000,2,48,3.5498410004611305,0.03652915142420419,47.99999963955435,0.208984375
1370000,2,48,3.5805707326446443,0.036505453864500235,47.99999986483288,0.2109375
1380000,2,48,3.5561034775524294,0.03649459838437897,47.99999247569706,0.2119140625
1390000,2,48,3.4932971930413474,0.03649046352501008,47.99999747688045,0.212890625
1400000,2,48,3.5551641438420942,0.03645972463139287,47.99999950438723,0.208984375
1410000,3,48,3.519819030605658,0.03648499678096722,47.99999909888587,0.208984375
1420000,3,48,3.5376874745226283,0.03646064748966035,47.99999909888587,0.2119140625
1430000,3,48,3.608180797035796,0.036426253862666826,47.999999774721466,0.2099609375
1440000,3,48,3.5645134852121134,0.03643180529726344,47.999999774721466,0.2158203125
1450000,3,48,3.5294552944951647,0.03642170245376456,47.99999864832881,0.212890625
1460000,3,48,3.510466033250933,0.03636839536274009,47.99999968461006,0.212890625
1470000,3,48,3.550018192315985,0.03635456011638792,47.99999950438723,0.2080078125
1480000,3,48,3.522821781602919,0.036344548069960764,47.9999992791087,0.212890625
1490000,3,48,3.504358714145404,0.0363536595244595,47.99999891866305,0.2109375
1500000,3,48,3.5185427854791884,0.03633662141892687,47.99999963955435,0.2138671875
1510000,3,48,3.465906525895584,0.03632599775209202,47.99999968461006,0.2099609375
1520000,3,48,3.499701010112997,0.036310294348368216,47.99999986483288,0.2119140625
1530000,3,48,3.6108377207796662,0.036299600273973644,47.99999972966576,0.208984375
1540000,3,48,3.535093293368693,0.036291232580865904,48.0,0.2099609375
1550000,3,48,3.484092702583001,0.03625434767556192,48.0,0.2119140625
1560000,3,48,3.6081602352322326,0.036234262672023974,47.99999945933153,0.2109375
1570000,3,48,3.5347492411475505,0.03625639957003389,47.99999986483288,0.2119140625
1580000,3,48,3.533054878059263,0.03627267248260763,47.99999963955435,0.2109375
1590000,3,48,3.620210729336314,0.036231895331312235,47.99999990988859,0.208984375
1600000,3,48,3.5239206374678376,0.03623375104870564,48.0,0.212890625
1610000,3,48,3.4973809290847164,0.036247639045984915,47.99999914394158,0.212890625
1620000,3,48,3.4994076386563338,0.036233266768620306,47.999999774721466,0.2119140625
1630000,3,48,3.544600161029387,0.03621278470558145,47.99999936922011,0.2080078125
1640000,3,48,3.496985971326159,0.036179532209218,47.99999941427582,0.2109375
1650000,3,48,3.5045128687919,0.03619516925861492,47.999999324164406,0.208984375
1660000,3,48,3.4661742775028292,0.036175381335201394,47.99999792743751,0.212890625
1670000,3,48,3.5119468165290577,0.036173377753556404,47.99999945933153,0.2119140625
1680000,3,48,3.541516780474242,0.03617491910856389,47.999998468105986,0.2099609375
1690000,3,48,3.4659627638832626,0.036144597613274175,47.999998468105986,0.212890625
1700000,3,48,3.505590568069285,0.03617029424821546,47.99999959449865,0.2109375
1710000,3,48,3.4840377085597196,0.03613971694966551,47.999998603273106,0.2109375
1720000,3,48,3.5055442916298105,0.03613202021406525,47.99999905383017,0.212890625
1730000,3,48,3.5128297524605516,0.03613662019470413,47.99999981977717,0.2099609375
1740000,3,48,3.5205827869377133,0.03611146250293639,47.9999992791087,0.2119140625
1750000,3,48,3.542494689690656,0.036107605475925036,47.99999950438723,0.2138671875
1760000,3,48,3.523679769894172,0.03609080054055382,47.99999909888587,0.2119140625
1770000,3,48,3.566952127614345,0.03609938103031189,47.99999995494429,0.2109375
1780000,3,48,3.4920260308865445,0.03610548180308914,47.999999008774466,0.212890625
1790000,3,48,3.5122544689569306,0.03607738522233272,47.99999954944294,0.2109375
1800000,3,48,3.452200662377767,0.036077432857874445,47.99999954944294,0.2080078125
1810000,3,48,3.555761874048556,0.03603419416151472,47.99999986483288,0.2119140625
1820000,3,48,3.445060438017021,0.03607304970599961,47.99999878349593,0.212890625
1830000,3,48,3.4648904530201348,0.03603440769805289,47.99999972966576,0.208984375
1840000,3,48,3.520545918403246,0.03602083353836657,47.99999986483288,0.2119140625
1850000,3,48,3.462707919867175,0.036063938202523405,47.99999941427582,0.2138671875
1860000,3,48,3.4732376700014282,0.03602019576419009,47.999998152716046,0.2119140625
1870000,3,48,3.4197480506908393,0.03599769092968987,47.999997837326106,0.21484375
1880000,3,48,3.5567339179924775,0.036018976048668175,47.99999963955435,0.2138671875
1890000,3,48,3.4404074409573595,0.03600068413972533,47.99999972966576,0.2109375
1900000,3,48,3.447709964415931,0.03602231368916433,47.99999968461006,0.2109375
1910000,3,48,3.4090599456792705,0.035975466499628087,47.99999797249322,0.2138671875
1920000,3,48,3.4274169240913444,0.03598473152871645,47.99999914394158,0.212890625
1930000,3,48,3.477837838889955,0.03599837999202044,47.999999324164406,0.2138671875
1940000,3,48,3.403852705684399,0.036007316021535465,47.99999896371876,0.2109375
1950000,3,48,3.5175094338886743,0.03599428987654526,47.99999954944294,0.21484375
1960000,3,48,3.476134069852895,0.035956468715855484,47.999998738440226,0.2138671875
1970000,3,48,3.4195464788391208,0.035976967990181116,47.9999992791087,0.212890625
1980000,3,48,3.498799330447104,0.035920459154190156,47.99999950438723,0.212890625
1990000,3,48,3.5190518589660056,0.03593909502645376,47.99999950438723,0.2099609375
2000000,3,48,3.500260598873332,0.03597044391627277,47.99999941427582,0.2119140625
2010000,3,48,3.4831134578511556,0.03593482982167823,47.99999909888587,0.2109375
2020000,3,48,3.5062574229682024,0.03592391369917102,47.999998738440226,0.212890625
2030000,3,48,3.481066987760128,0.035916325627097526,47.99999896371876,0.2099609375
2040000,3,48,3.5312702332106025,0.03593830744284538,47.99999950438723,0.2109375
2050000,3,48,3.528165734846745,0.03592509628632148,47.99999954944294,0.2109375
2060000,3,48,3.434631812880964,0.03589983925398035,47.99999963955435,0.2109375
2070000,3,48,3.505845642188342,0.03587540998519315,47.99999941427582,0.212890625
2080000,3,48,3.4221626777441125,0.03590366991436446,47.99999945933153,0.212890625
2090000,3,48,3.53876338413475,0.035901150564162446,47.99999923405299,0.2099609375
2100000,3,48,3.5070612405899975,0.03587587350135232,47.99999950438723,0.2109375
2110000,4,48,3.4980051541095123,0.03589133592023261,47.99999914394158,0.2138671875
2120000,4,48,3.542542750479629,0.035879345451844846,47.99999972966576,0.2138671875
2130000,4,48,3.491591572575252,0.035867640504136156,47.99999945933153,0.21484375
2140000,4,48,3.469080023378878,0.03589357011132688,47.99999968461006,0.2119140625
2150000,4,48,3.4160928564757196,0.035846787567349665,47.9999977922704,0.2109375
2160000,4,48,3.4910782531669,0.035856912280464136,47.999999324164406,0.21484375
2170000,4,48,3.467466251020456,0.035853707141599064,47.999997566991865,0.21484375
2180000,4,48,3.4819256394268012,0.035852234098010034,47.99999972966576,0.2158203125
2190000,4,48,3.472635181395596,0.035843867378834895,47.99999968461006,0.21484375
2200000,4,48,3.4644275160823845,0.03586054120018188,47.99999981977717,0.212890625
2210000,4,48,3.43954978917647,0.03583538051925409,47.99999990988859,0.21484375
2220000,4,48,3.4561227401801333,0.035847560498253966,47.99999882855164,0.21484375
2230000,4,48,3.500767146136088,0.03584390713294262,47.99999950438723,0.21484375
2240000,4,48,3.4554199280303863,0.03585951713674695,47.99999972966576,0.2138671875
2250000,4,48,3.4797892321778336,0.03584187737468516,47.9999992791087,0.21484375
2260000,4,48,3.462092245261358,0.03584538199950063,47.99999909888587,0.2138671875
2270000,4,48,3.4650952926866445,0.03581598911781896,47.99999968461006,0.21484375
2280000,4,48,3.4546210453487056,0.03579722153120453,47.99999950438723,0.2119140625
2290000,4,48,3.4412153286224383,0.03580817908141174,47.99999954944294,0.21484375
2300000,4,48,3.5106538350021768,0.03579036495420263,47.99999981977717,0.21484375
2310000,4,48,3.474431033641849,0.03579486482110824,47.99999990988859,0.21484375
2320000,4,48,3.456919854911791,0.0357938203089946,47.99999963955435,0.2138671875
2330000,4,48,3.5171854127434288,0.03579074856341339,47.99999603509785,0.21484375
2340000,4,48,3.4839358464205805,0.035797326401918225,47.99999945933153,0.212890625
2350000,4,48,3.4331010993520614,0.035792476825763996,47.99999869338452,0.2158203125
2360000,4,48,3.4059968178382998,0.03579149913091218,47.99999945933153,0.2138671875
2370000,4,48,3.5306755540420784,0.03577297585140478,47.99999963955435,0.21484375
2380000,4,48,3.5120768714118804,0.03575366553220336,47.99999954944294,0.21484375
2390000,4,48,3.4705701572738223,0.03576914275890209,47.99999882855164,0.2109375
2400000,4,48,3.5426737789882754,0.03574168884043244,47.99999909888587,0.2158203125
2410000,4,48,3.5005977448089647,0.0357662229096766,47.99999959449865,0.2138671875
2420000,4,48,3.501861892115694,0.035720478687195904,47.99999986483288,0.216796875
2430000,4,48,3.5102446859855934,0.03575295224467362,47.99999878349593,0.21484375
2440000,4,48,3.491424357458861,0.0357485607679707,47.99999950438723,0.2158203125
2450000,4,48,3.509230425418903,0.035723373417120584,47.99999905383017,0.2138671875
2460000,4,48,3.4834479143870274,0.035750227453679645,47.9999992791087,0.21484375
2470000,4,48,3.46327010187109,0.03575967807530461,47.999998603273106,0.212890625
2480000,4,48,3.4197166563591064,0.035728015797967735,47.99999851316169,0.212890625
2490000,4,48,3.479593793404898,0.035715812975302755,47.99999941427582,0.2109375
2500000,4,48,3.4726490153026504,0.03571037441099686,47.99999972966576,0.2138671875
2510000,4,48,3.4510591356901603,0.0356951501843447,47.99999909888587,0.216796875
2520000,4,48,3.4284405137368643,0.035703369834231447,47.99999792743751,0.2138671875
2530000,4,48,3.4851778713424215,0.035711248468846685,47.99999963955435,0.2138671875
2540000,4,48,3.496188854206705,0.035689956816336015,47.99999864832881,0.212890625
2550000,4,48,3.5523869573345754,0.03571311786921071,47.999998287883166,0.21484375
2560000,4,48,3.4746126035211113,0.03567307530805166,47.99999878349593,0.2138671875
2570000,4,48,3.4302358662076373,0.03566273716797789,47.99999936922011,0.21484375
2580000,4,48,3.497291707768502,0.035681494347614195,47.99999950438723,0.2119140625
2590000,4,48,3.4254742916399366,0.03564295210332031,47.9999992791087,0.2119140625
2600000,4,48,3.4562652668698894,0.035650565619446205,47.99999990988859,0.2138671875
2610000,4,48,3.481523401861251,0.03564807009550769,47.99999941427582,0.2119140625
2620000,4,48,3.4386837369770205,0.03566872692203053,47.99999608015356,0.2099609375
2630000,4,48,3.5350486894135154,0.035636362885885786,47.999996530710625,0.2109375
2640000,4,48,3.4526875834925606,0.035614103924885836,47.99999986483288,0.2119140625
2650000,4,48,3.4442203843234833,0.03561215565194455,47.99999806260463,0.2119140625
2660000,4,48,3.4150241149682015,0.035621286103934315,47.9999977922704,0.2099609375
2670000,4,48,3.4691243421118685,0.03559469433418892,47.99999666587774,0.212890625
2680000,4,48,3.452692379802262,0.03561206997190171,47.99999968461006,0.2119140625
2690000,4,48,3.4098627244733497,0.03559151079531556,47.99999819777175,0.2109375
2700000,4,48,3.466832393790251,0.03561086852890394,47.99999972966576,0.208984375
2710000,4,48,3.4985549817804142,0.035566626738390866,47.99999945933153,0.2109375
2720000,4,48,3.4595045046628163,0.03559646938096,47.99999891866305,0.2119140625
2730000,4,48,3.4728728804972686,0.03558029960080942,47.99999837799458,0.2099609375
2740000,4,48,3.508213696006209,0.03558868432619617,47.99999896371876,0.2119140625
2750000,4,48,3.4432215024484307,0.03555758459644664,47.99999972966576,0.2109375
2760000,4,48,3.4889380417576685,0.03553805546804909,47.999999774721466,0.212890625
2770000,4,48,3.4695445565682514,0.03552537543742925,47.99999941427582,0.2109375
2780000,4,48,3.4985984734574442,0.035578186732743405,47.999976931112165,0.2109375
2790000,4,48,3.4735454135856174,0.0355461878525765,47.99999995494429,0.2119140625
2800000,4,48,3.481133170411566,0.03555061985083322,47.99999986483288,0.208984375
2810000,4,48,3.471651760986061,0.03552254676995494,47.99999986483288,0.2099609375
2820000,5,48,3.4438273849206755,0.035547967433034414,47.99999990988859,0.2138671875
2830000,5,48,3.506694907775466,0.035537631630278475,48.0,0.212890625
2840000,5,48,3.452162648154242,0.035552056251802085,47.99999963955435,0.21484375
2850000,5,48,3.355131143513477,0.03552252874040709,47.99999990988859,0.2138671875
2860000,5,48,3.4462181290645866,0.03552519212919868,47.99999986483288,0.2119140625
2870000,5,48,3.4661255000492996,0.03554260234769389,47.99999981977717,0.2138671875
2880000,5,48,3.433473595423032,0.03553877500238617,47.99999891866305,0.212890625
2890000,5,48,3.4425123294312137,0.035549320497646454,47.99999972966576,0.212890625
2900000,5,48,3.448838728315043,0.03551985636387595,47.99999995494429,0.2119140625
2910000,5,48,3.452522580692382,0.03551365037070497,47.99999995494429,0.212890625
2920000,5,48,3.4559204559592014,0.035535511459613346,47.99999981977717,0.2099609375
2930000,5,48,3.4828016726448663,0.03551343943324804,48.0,0.2119140625
2940000,5,48,3.4280869887700387,0.03551049514764858,47.99999995494429,0.2109375
2950000,5,48,3.4397914109768135,0.03551150295244051,47.99999990988859,0.2138671875
2960000,5,48,3.4587715351698063,0.035487297597566095,47.99999995494429,0.2119140625
2970000,5,48,3.4679207487817574,0.035508716757814945,47.999999774721466,0.2119140625
2980000,5,48,3.4504751353862773,0.03547795785664516,47.99999959449865,0.212890625
2990000,5,48,3.4419562188677455,0.03551750982287707,47.99999986483288,0.21484375
3000000,5,48,3.4540871301974665,0.03548061883698294,47.99999990988859,0.212890625
3010000,5,48,3.4502050652045715,0.0355095455293332,47.99999954944294,0.2119140625
3020000,5,48,3.4585251142678453,0.03550340170140607,47.99999963955435,0.208984375
3030000,5,48,3.441202346743375,0.03551103971733415,47.99999990988859,0.2138671875
3040000,5,48,3.4824784171883505,0.035499522747862944,47.99999963955435,0.2119140625
3050000,5,48,3.449058603804403,0.03549210130243477,47.99999990988859,0.2138671875
3060000,5,48,3.451490437510858,0.03547442290814401,47.999999774721466,0.2138671875
3070000,5,48,3.4654552281719617,0.0354651430187575,47.99999986483288,0.2119140625
3080000,5,48,3.454705798072405,0.03550353418975889,47.99999981977717,0.212890625
3090000,5,48,3.4712471569220544,0.03549866453212845,47.99999995494429,0.2119140625
3100000,5,48,3.475452468591271,0.03548061258420798,47.99999986483288,0.21484375
3110000,5,48,3.4311774879395105,0.035487820329834455,47.99999896371876,0.2138671875
3120000,5,48,3.4059240652601313,0.03549950388406537,47.99999954944294,0.2109375
3130000,5,48,3.4515966866679353,0.03546222438777335,47.99999959449865,0.212890625
3140000,5,48,3.4155313380985866,0.03545640326300358,47.99999995494429,0.2109375
3150000,5,48,3.4125108907720945,0.03546767538253014,47.99999968461006,0.2138671875
3160000,5,48,3.46763877535272,0.03545749807693798,47.999999774721466,0.2119140625
3170000,5,48,3.4587568899924053,0.03547470175058167,47.99999995494429,0.21484375
3180000,5,48,3.4278014460531816,0.03546364458477529,47.99999995494429,0.21484375
3190000,5,48,3.453397467589559,0.035467094613320996,47.99999995494429,0.212890625
3200000,5,48,3.4645211845751285,0.03550211938409239,47.99999963955435,0.2158203125
3210000,5,48,3.519890157276021,0.03545134026701799,47.99999972966576,0.2119140625
3220000,5,48,3.435880744366498,0.03549054362802897,48.0,0.212890625
3230000,5,48,3.443854918237921,0.03548675059024423,48.0,0.21484375
3240000,5,48,3.4041536730712525,0.035487881257385556,47.99999990988859,0.2109375
3250000,5,48,3.3750579915210186,0.03547603785779654,48.0,0.212890625
3260000,5,48,3.383664498253468,0.035463343359335396,47.99999995494429,0.2109375
3270000,5,48,3.4449689002861708,0.035455941737756694,47.99999986483288,0.212890625
3280000,5,48,3.4130265241129134,0.03547264869338433,47.99999981977717,0.208984375
3290000,5,48,3.4445996966258146,0.035436500754025047,48.0,0.2119140625
3300000,5,48,3.453652638801944,0.035449833859995936,47.99999986483288,0.2109375
3310000,5,48,3.482525484756067,0.035414197889954514,47.99999972966576,0.2099609375
3320000,5,48,3.4539259182594884,0.03543194313568966,47.999999774721466,0.2138671875
3330000,5,48,3.4030370806993497,0.03547699170011618,47.99999959449865,0.2119140625
3340000,5,48,3.4149546732151315,0.035417881645659635,48.0,0.2119140625
3350000,5,48,3.454611964700503,0.035458475810471984,47.99999963955435,0.2138671875
3360000,5,48,3.38785109827043,0.03544703802039187,48.0,0.2119140625
3370000,5,48,3.428409348674065,0.03544932848785786,47.99999986483288,0.21484375
3380000,5,48,3.478188871795944,0.03541690902079819,47.99999995494429,0.2138671875
3390000,5,48,3.4185971467117886,0.03545561985524537,47.99999972966576,0.2138671875
