step,epoch,k,train_mse,val_mse,val_l0,dead_frac,aux_loss,n_dead
490000,1,64,0.016794262627793762,0.022499266992616774,63.99999896371876,0.0,0.0,0
500000,1,64,0.017011680272231752,0.02243910344037818,63.999999188997286,0.0,0.0,0
510000,1,64,0.01689587810456793,0.02241246094301357,63.99999963955435,0.0,0.0,0
520000,1,64,0.01696589491304137,0.022328455380876674,63.99999891866305,0.0,0.0,0
530000,1,64,0.016842444375605232,0.022249246300021782,63.99999963955435,0.0,0.0,0
540000,1,64,0.016524003541277744,0.022190225160019873,63.99999981977717,0.0,0.0,0
550000,1,64,0.016729212057995293,0.02215262273072342,63.99999968461006,0.0,0.0,0
560000,1,64,0.016617009022531888,0.0220654102171091,63.99999959449865,0.0,0.0,0
570000,1,64,0.016353443655588298,0.022027482919595612,63.99999968461006,0.0,0.0,0
580000,1,64,0.016401257958290998,0.0219825752447681,63.99999963955435,0.0,0.0,0
590000,1,64,0.01648401357976667,0.021935377657132455,63.999998873607346,0.0,0.0,0
600000,1,64,0.016246710163995676,0.021899627596135764,63.99999950438723,0.0,0.0,0
610000,1,64,0.0160535912866669,0.02181931922960519,63.99999936922011,0.0,0.0,0
620000,1,64,0.016506954005839514,0.02181421120143085,63.99999869338452,0.0,0.0,0
630000,1,64,0.01655192976784583,0.02175957968247712,63.99999963955435,0.0,0.0,0
640000,1,64,0.016168483232983377,0.021739741255262582,63.99999950438723,0.0,0.0,0
650000,1,64,0.015972908821626143,0.021716278119016164,63.99999990988859,0.0,0.0,0
660000,1,64,0.016577434696303406,0.0216714062038284,63.99999986483288,0.0,0.0,0
670000,1,64,0.016285406408176183,0.021628671067668002,63.99999995494429,0.0,0.0,0
680000,1,64,0.01590770197103027,0.021607111824430102,63.99999986483288,0.0,0.0,0
690000,1,64,0.01614068055861708,0.021575889710704024,64.0,0.0,0.0,0
700000,1,64,0.016170338700979132,0.021560485691280232,63.99999990988859,0.0,0.0,0
710000,2,64,0.016134989665507526,0.021495413986777064,63.999999774721466,0.0,0.0,0
720000,2,64,0.016031114810634642,0.021494234180265064,64.0,0.0,0.0,0
730000,2,64,0.01589252259545483,0.02147463134942929,63.99999995494429,0.0,0.0,0
740000,2,64,0.01607996114763266,0.021429468732313377,63.99999986483288,0.0,0.0,0
750000,2,64,0.016323653985446294,0.02141363671968403,63.99999995494429,0.0,0.0,0
760000,2,64,0.015850265353097876,0.02140748143278925,63.99999972966576,0.0,0.0,0
770000,2,64,0.015939285037449732,0.021390301284866194,63.99999995494429,0.0,0.0,0
780000,2,64,0.0159781042533273,0.021358793914339758,64.0,0.0,0.0,0
790000,2,64,0.016128009823665003,0.021335212774925966,64.0,0.0,0.0,0
800000,2,64,0.01576329837264667,0.02134039870722213,63.99999995494429,0.0,0.0,0
810000,2,64,0.016051660770618995,0.02127805962844376,64.0,0.0,0.0,0
820000,2,64,0.015933288980457032,0.02125758192736786,64.0,0.0,0.0,0
830000,2,64,0.015830325482905413,0.021259271034054037,64.0,0.0,0.0,0
840000,2,64,0.015455746857467366,0.021237662963442226,64.0,0.0,0.0,0
850000,2,64,0.015607554024905204,0.021222850109402815,64.0,0.0,0.0,0
860000,2,64,0.015620478662742665,0.021188882167441272,63.99999995494429,0.0,0.0,0
870000,2,64,0.01570464112926293,0.021196730695496654,64.0,0.0,0.0,0
880000,2,64,0.015369884532533375,0.021144311378720342,64.0,0.0,0.0,0
890000,2,64,0.015746420582947507,0.021130438242032576,63.99999995494429,0.0,0.0,0
900000,2,64,0.015389773203861907,0.021129988683824676,63.99999995494429,0.0,0.0,0
910000,2,64,0.01586555667648782,0.02111850880107239,63.99999995494429,0.0,0.0,0
920000,2,64,0.016060857642221347,0.021088272062044982,64.0,0.0,0.0,0
930000,2,64,0.01585034625374904,0.021088391666056618,64.0,0.0,0.0,0
940000,2,64,0.015851795778973145,0.021049208297703667,64.0,0.0,0.0,0
950000,2,64,0.015483825219178618,0.021060452691555036,64.0,0.0,0.0,0
960000,2,64,0.015365178287979456,0.021022475367358896,64.0,0.0,0.0,0
970000,2,64,0.015572028565011267,0.021021058582374543,64.0,0.0,0.0,0
980000,2,64,0.015527495026264512,0.020995658135315634,64.0,0.0,0.0,0
990000,2,64,0.015544120073533977,0.02095487723718052,64.0,0.0,0.0,0
1000000,2,64,0.015338457109010254,0.020970188017181052,64.0,0.0,0.0,0
1010000,2,64,0.015511899670300061,0.020949431248256906,64.0,0.0,0.0,0
1020000,2,64,0.015567975167548173,0.020916076398656686,64.0,0.0,0.0,0
1030000,2,64,0.015484056921141165,0.020922716746559638,64.0,0.0,0.0,0
1040000,2,64,0.015284030328969809,0.0208987591668628,64.0,0.0,0.0,0
1050000,2,64,0.015392083886614116,0.020912840877275126,64.0,0.0,0.0,0
1060000,2,64,0.01539533101510607,0.020875886628191904,64.0,0.0,0.0,0
1070000,2,64,0.015277538324098092,0.020859685290171247,64.0,0.0,0.0,0
1080000,2,64,0.015404298828675599,0.02085335367139266,64.0,0.0,0.0,0
1090000,2,64,0.01527905033328506,0.02084020178487628,64.0,0.0,0.0,0
1100000,2,64,0.015448669314760388,0.020839627394460457,64.0,0.0,0.0,0
1110000,2,64,0.015438106445068994,0.02084787346112024,64.0,0.0,0.0,0
1120000,2,64,0.01532935813046242,0.020805727019094587,64.0,0.0,0.0,0
1130000,2,64,0.015342968156761333,0.02080380934396373,64.0,0.0,0.0,0
1140000,2,64,0.015399740348345176,0.02077225182989335,64.0,0.0,0.0,0
1150000,2,64,0.01537210709697601,0.02079441114146745,64.0,0.0,0.0,0
1160000,2,64,0.015356461469602454,0.020800364830156896,64.0,0.0,0.0,0
1170000,2,64,0.015181633889943246,0.020758861967534323,63.99999995494429,0.0,0.0,0
1180000,2,64,0.015222510191662639,0.020756987751524462,64.0,0.0,0.0,0
1190000,2,64,0.015616079044044141,0.02073075997967776,64.0,0.0,0.0,0
1200000,2,64,0.015256850648870673,0.02071750023272514,64.0,0.0,0.0,0
1210000,2,64,0.015379902089400908,0.02070518504610563,64.0,0.0,0.0,0
1220000,2,64,0.015241642658613793,0.020681208984562396,64.0,0.0,0.0,0
1230000,2,64,0.014928444107742982,0.020675372483517043,64.0,0.0,0.0,0
1240000,2,64,0.015324910301986096,0.020702115472912716,64.0,0.0,0.0,0
1250000,2,64,0.015121743635255099,0.020683386402723134,63.99999995494429,0.0,0.0,0
1260000,2,64,0.015234868259801242,0.02066886215600819,63.99999995494429,0.0,0.0,0
1270000,2,64,0.015187633283583924,0.0206825050768367,64.0,0.0,0.0,0
1280000,2,64,0.015217820689110735,0.020627844620721137,64.0,0.0,0.0,0
1290000,2,64,0.015042454920820578,0.0206382631608716,64.0,0.0,0.0,0
1300000,2,64,0.0151895774361744,0.020630401819669193,64.0,0.0,0.0,0
1310000,2,64,0.015302941546750225,0.020605537196042117,64.0,0.0,0.0,0
1320000,2,64,0.015323128603674357,0.020586623001940637,64.0,0.0,0.0,0
1330000,2,64,0.01516961102681381,0.02057020140398669,64.0,0.0,0.0,0
1340000,2,64,0.015512683289488093,0.02059518843555843,63.99999995494429,0.0,0.0,0
1350000,2,64,0.014986581569591572,0.020578484925705718,64.0,0.0,0.0,0
1360000,2,64,0.015120086835272259,0.02057095642705277,64.0,0.0,0.0,0
1370000,2,64,0.015330885551690496,0.020544953243979994,63.99999990988859,0.0,0.0,0
1380000,2,64,0.01513952980279414,0.020559094618396775,63.99999981977717,0.0,0.0,0
1390000,2,64,0.014943877106018093,0.02054067305803157,64.0,0.0,0.0,0
1400000,2,64,0.01527144558074396,0.020544788229274392,64.0,0.0,0.0,0
1410000,3,64,0.01500883370154651,0.02053833121111623,64.0,0.0,0.0,0
1420000,3,64,0.015157716352111295,0.020522288471395044,64.0,0.0,0.0,0
1430000,3,64,0.015464406566881965,0.020501992610516485,64.0,0.0,0.0,0
1440000,3,64,0.015151679716086204,0.020503616514426785,64.0,0.0,0.0,0
1450000,3,64,0.015114081451843666,0.020464704580734235,64.0,0.0,0.0,0
1460000,3,64,0.015009756778391564,0.02047743780282,64.0,0.0,0.0,0
1470000,3,64,0.015097128781948192,0.020453544298168178,64.0,0.0,0.0,0
1480000,3,64,0.015038776824649809,0.020435260892807387,63.99999995494429,0.0,0.0,0
1490000,3,64,0.014904456132548267,0.02047036004903594,64.0,0.0,0.0,0
1500000,3,64,0.015006894323594571,0.02043692325220857,64.0,0.0,0.0,0
1510000,3,64,0.014867851747245807,0.020431402372432465,64.0,0.0,0.0,0
1520000,3,64,0.015016804951673813,0.020407863709079134,64.0,0.0,0.0,0
1530000,3,64,0.015345048296902804,0.020412437488686767,63.99999995494429,0.0,0.0,0
1540000,3,64,0.015097353986479631,0.02043209899312559,64.0,0.0,0.0,0
1550000,3,64,0.014854212932106753,0.020405543518841465,64.0,0.0,0.0,0
1560000,3,64,0.01539737826612058,0.020406847573410013,64.0,0.0,0.0,0
1570000,3,64,0.015068884820947311,0.020402649806727152,64.0,0.0,0.0,0
1580000,3,64,0.015049368413838192,0.0203733987381579,64.0,0.0,0.0,0
1590000,3,64,0.015464732230680876,0.020370457841161902,64.0,0.0,0.0,0
1600000,3,64,0.015019082442708073,0.020371102090118352,63.99999972966576,0.0,0.0,0
1610000,3,64,0.015001851489680647,0.02034500745102681,64.0,0.0,0.0,0
1620000,3,64,0.014925945408971733,0.02034494782452527,64.0,0.0,0.0,0
1630000,3,64,0.015083802833599738,0.0203557531595967,64.0,0.0,0.0,0
1640000,3,64,0.014921929007904245,0.02031237592168269,64.0,0.0,0.0,0
1650000,3,64,0.014918526935455464,0.020319743522396853,64.0,0.0,0.0,0
1660000,3,64,0.01473570910972346,0.020311886829334956,64.0,0.0,0.0,0
1670000,3,64,0.014884540086305754,0.02031300501082041,64.0,0.0,0.0,0
1680000,3,64,0.015041311824882928,0.020288748162408745,64.0,0.0,0.0,0
1690000,3,64,0.014672350270467482,0.020291282692160222,64.0,0.0,0.0,0
1700000,3,64,0.014939205619330872,0.0203127627778729,63.999998873607346,0.0,0.0,0
1710000,3,64,0.014850677446838115,0.020291423641183318,64.0,0.0,0.0,0
1720000,3,64,0.01489108274903313,0.020270133968218935,64.0,0.0,0.0,0
1730000,3,64,0.014958683390158127,0.02026258115807601,64.0,0.0,0.0,0
1740000,3,64,0.014916670517377405,0.02024494451746615,64.0,0.0,0.0,0
1750000,3,64,0.015024301397026596,0.020227065238961593,64.0,0.0,0.0,0
1760000,3,64,0.014978706089233301,0.020252464987252347,64.0,0.0,0.0,0
1770000,3,64,0.015163455056385819,0.020246832711849645,64.0,0.0,0.0,0
1780000,3,64,0.014844274939396142,0.020228110454636364,64.0,0.0,0.0,0
1790000,3,64,0.014960139472484372,0.020214135731531194,64.0,0.0,0.0,0
1800000,3,64,0.014541581749866608,0.02020527490906713,64.0,0.0,0.0,0
1810000,3,64,0.015202560682190995,0.020202248130625523,64.0,0.0,0.0,0
1820000,3,64,0.014586207578803828,0.020164692171270423,64.0,0.0,0.0,0
1830000,3,64,0.01474599571860084,0.020203134285508226,64.0,0.0,0.0,0
1840000,3,64,0.014952590238967084,0.020181958158982397,64.0,0.0,0.0,0
1850000,3,64,0.014654771987512756,0.020180379332537923,64.0,0.0,0.0,0
1860000,3,64,0.014784545844793426,0.020159213085814167,64.0,0.0,0.0,0
1870000,3,64,0.014470931281955101,0.02014515792124102,64.0,0.0,0.0,0
1880000,3,64,0.015001181278936114,0.020140789912887546,64.0,0.0,0.0,0
1890000,3,64,0.014616439052284318,0.020126628380103085,64.0,0.0,0.0,0
1900000,3,64,0.014715897318926334,0.02014163761749475,64.0,0.0,0.0,0
1910000,3,64,0.014369579379050037,0.02013548143038512,64.0,0.0,0.0,0
1920000,3,64,0.014630718444041185,0.020127821192283162,64.0,0.0,0.0,0
1930000,3,64,0.014693911676805322,0.02011349767303048,64.0,0.0,0.0,0
1940000,3,64,0.01444836841327785,0.02011611051317395,64.0,0.0,0.0,0
1950000,3,64,0.014838180330076651,0.020095665479785415,64.0,0.0,0.0,0
1960000,3,64,0.01478163749995077,0.020098359472316658,64.0,0.0,0.0,0
1970000,3,64,0.014481419647684714,0.020088405440323597,64.0,0.0,0.0,0
1980000,3,64,0.01490130059284243,0.0200729861833414,64.0,0.0,0.0,0
1990000,3,64,0.014893842623516432,0.020061246261041523,64.0,0.0,0.0,0
2000000,3,64,0.01485291112779226,0.020090484952137194,64.0,0.0,0.0,0
2010000,3,64,0.014780919727751253,0.020067907141292196,64.0,0.0,0.0,0
2020000,3,64,0.014866638816789455,0.020076671676812746,64.0,0.0,0.0,0
2030000,3,64,0.014764007736758176,0.020049136786673322,64.0,0.0,0.0,0
2040000,3,64,0.014959749601997823,0.020058059079103612,63.99999995494429,0.0,0.0,0
2050000,3,64,0.014877258229523158,0.02004148569829235,64.0,0.0,0.0,0
2060000,3,64,0.014528514640580373,0.020019592553077125,64.0,0.0,0.0,0
2070000,3,64,0.014921747489855008,0.02003450866276758,64.0,0.0,0.0,0
2080000,3,64,0.01453838846001408,0.020019565350100913,64.0,0.0,0.0,0
2090000,3,64,0.014962676023247162,0.01999702851684701,64.0,0.0,0.0,0
2100000,3,64,0.01489577284789373,0.020002055153711222,64.0,0.0,0.0,0
2110000,4,64,0.014767240255736414,0.019997376722033427,64.0,0.0,0.0,0
2120000,4,64,0.015044918106371308,0.019954212844095362,64.0,0.0,0.0,0
2130000,4,64,0.014762910743707698,0.019976469952718474,64.0,0.0,0.0,0
2140000,4,64,0.014697255445383762,0.019969112956098458,64.0,0.0,0.0,0
2150000,4,64,0.014494792410995945,0.019954256237790024,64.0,0.0,0.0,0
2160000,4,64,0.014805896899328149,0.019955913590107895,64.0,0.0,0.0,0
2170000,4,64,0.014631736221259043,0.019941544320033328,64.0,0.0,0.0,0
2180000,4,64,0.014772992039534033,0.019940780081021698,64.0,0.0,0.0,0
2190000,4,64,0.014616799514945732,0.019927289874890754,64.0,0.0,0.0,0
2200000,4,64,0.014675315795402271,0.0199291191184264,64.0,0.0,0.0,0
2210000,4,64,0.014573708613509793,0.019924292292243972,64.0,0.0,0.0,0
2220000,4,64,0.014683542750301221,0.019934327208343004,64.0,0.0,0.0,0
2230000,4,64,0.014823856159776166,0.019920805788891185,64.0,0.0,0.0,0
2240000,4,64,0.014634584555745081,0.019914354885819545,64.0,0.0,0.0,0
2250000,4,64,0.014707711433710321,0.019919889143112633,64.0,0.0,0.0,0
2260000,4,64,0.014593053183648957,0.01991162635148885,64.0,0.0,0.0,0
2270000,4,64,0.0146262348895909,0.019891830325709327,64.0,0.0,0.0,0
2280000,4,64,0.014593884738409722,0.019893660021772046,64.0,0.0,0.0,0
2290000,4,64,0.01457073042218579,0.019872825798147656,64.0,0.0,0.0,0
2300000,4,64,0.014788067732609949,0.019896347601936343,64.0,0.0,0.0,0
2310000,4,64,0.014583645082026926,0.019894214595988037,64.0,0.0,0.0,0
2320000,4,64,0.014585187974923195,0.019869773261568698,64.0,0.0,0.0,0
2330000,4,64,0.014904762313262796,0.01986911285799875,64.0,0.0,0.0,0
2340000,4,64,0.014761603167070002,0.019855401320064088,64.0,0.0,0.0,0
2350000,4,64,0.014424434425230339,0.019836340734031146,64.0,0.0,0.0,0
2360000,4,64,0.014356504942964836,0.01984641092484903,64.0,0.0,0.0,0
2370000,4,64,0.014832546707472038,0.01983237265307219,64.0,0.0,0.0,0
2380000,4,64,0.01477248048188162,0.01983595604959123,64.0,0.0,0.0,0
2390000,4,64,0.014599024523272996,0.019850752436606743,64.0,0.0,0.0,0
2400000,4,64,0.01490902500342035,0.01981698382324499,64.0,0.0,0.0,0
2410000,4,64,0.014734156425759893,0.01983277746849901,64.0,0.0,0.0,0
2420000,4,64,0.014770356429189523,0.019810767099431126,64.0,0.0,0.0,0
2430000,4,64,0.014733068367476652,0.01979679002388874,64.0,0.0,0.0,0
2440000,4,64,0.014604421986382015,0.019797565140478986,64.0,0.0,0.0,0
2450000,4,64,0.014790496671482146,0.019795574981673805,64.0,0.0,0.0,0
2460000,4,64,0.014658394941505481,0.01978082269448596,64.0,0.0,0.0,0
2470000,4,64,0.014582212991940938,0.019796775216553125,64.0,0.0,0.0,0
2480000,4,64,0.014409470464678602,0.019776244607959688,64.0,0.0,0.0,0
2490000,4,64,0.01462305869233556,0.019767591653773536,64.0,0.0,0.0,0
2500000,4,64,0.01461361347112218,0.019779621299158834,64.0,0.0,0.0,0
2510000,4,64,0.01448119082763982,0.019747084273760845,64.0,0.0,0.0,0
2520000,4,64,0.014373422352706191,0.01973132759022701,64.0,0.0,0.0,0
2530000,4,64,0.014659002206141145,0.01971890351661727,64.0,0.0,0.0,0
2540000,4,64,0.01457968347521333,0.01975055775947219,64.0,0.0,0.0,0
2550000,4,64,0.014850336879738834,0.019717865204735365,64.0,0.0,0.0,0
2560000,4,64,0.014628407248095393,0.01971469232700714,64.0,0.0,0.0,0
2570000,4,64,0.014444100500366952,0.019690967594087463,64.0,0.0,0.0,0
2580000,4,64,0.014692537809791123,0.019709360775230327,64.0,0.0,0.0,0
2590000,4,64,0.014276903315762797,0.01967351915677573,64.0,0.0,0.0,0
2600000,4,64,0.014494220402060127,0.019679679985905422,64.0,0.0,0.0,0
2610000,4,64,0.014604753203812921,0.01966611354451265,64.0,0.0,0.0,0
2620000,4,64,0.014385954057492404,0.019674096330638987,64.0,0.0,0.0,0
2630000,4,64,0.014800815005470555,0.01965777341241344,64.0,0.0,0.0,0
2640000,4,64,0.014500286829108196,0.019659034947579097,64.0,0.0,0.0,0
2650000,4,64,0.0144372702438527,0.01966564728763722,64.0,0.0,0.0,0
2660000,4,64,0.014281401006139895,0.019666524228074283,64.0,0.0,0.0,0
2670000,4,64,0.01451339637147308,0.019632271526388783,64.0,0.0,0.0,0
2680000,4,64,0.014442517977649257,0.019650808013874883,64.0,0.0,0.0,0
2690000,4,64,0.014296310645011282,0.019646819766621006,64.0,0.0,0.0,0
2700000,4,64,0.014561229175181406,0.019642884367999585,64.0,0.0,0.0,0
2710000,4,64,0.014679451417629157,0.019663860390042538,64.0,0.0,0.0,0
2720000,4,64,0.014448279815731175,0.01964279757187757,64.0,0.0,0.0,0
2730000,4,64,0.014511494918246446,0.01959664970244722,64.0,0.0,0.0,0
2740000,4,64,0.014703275281619965,0.019604127060769888,64.0,0.0,0.0,0
2750000,4,64,0.014473401220808544,0.019616013716816136,64.0,0.0,0.0,0
2760000,4,64,0.014570962543864982,0.01960447716553363,64.0,0.0,0.0,0
2770000,4,64,0.014584577236222088,0.019602660809069725,64.0,0.0,0.0,0
2780000,4,64,0.014542366124402321,0.01960703532407216,64.0,0.0,0.0,0
2790000,4,64,0.014484767213306628,0.01958839057949598,64.0,0.0,0.0,0
2800000,4,64,0.01461498209123057,0.019605301810168008,64.0,0.0,0.0,0
2810000,4,64,0.014451100740824492,0.019604140217529476,64.0,0.0,0.0,0
2820000,5,64,0.0143830515131063,0.019573236456922924,64.0,0.0,0.0,0
2830000,5,64,0.014642469029346952,0.0195874811817002,64.0,0.0,0.0,0
2840000,5,64,0.014493569603530251,0.019569981633183547,64.0,0.0,0.0,0
2850000,5,64,0.014040822756395512,0.019565562665083556,64.0,0.0,0.0,0
2860000,5,64,0.014346693325698687,0.019552855570630395,64.0,0.0,0.0,0
2870000,5,64,0.014475714792183115,0.01957892170668175,64.0,0.0,0.0,0
2880000,5,64,0.01436567993520681,0.019553428259939495,64.0,0.0,0.0,0
2890000,5,64,0.014360977886231882,0.019563824747400555,64.0,0.0,0.0,0
2900000,5,64,0.014461212533627615,0.0195589629553297,64.0,0.0,0.0,0
2910000,5,64,0.014445581574521051,0.019544297522509583,64.0,0.0,0.0,0
2920000,5,64,0.014527479688908416,0.019542137511004934,64.0,0.0,0.0,0
2930000,5,64,0.014528242047767837,0.01953036292212899,64.0,0.0,0.0,0
2940000,5,64,0.014243855045652416,0.019513646072850763,64.0,0.0,0.0,0
2950000,5,64,0.014339944701267211,0.019538778488055287,64.0,0.0,0.0,0
2960000,5,64,0.014480294889401477,0.019510736761645366,64.0,0.0,0.0,0
2970000,5,64,0.014527381506956564,0.019516207679274984,64.0,0.0,0.0,0
2980000,5,64,0.014391054284922022,0.019517188538009673,64.0,0.0,0.0,0
2990000,5,64,0.014400955491006803,0.019489662366688018,64.0,0.0,0.0,0
3000000,5,64,0.01442599811230239,0.01948170324725465,64.0,0.0,0.0,0
3010000,5,64,0.014458401831825604,0.019492921750272146,64.0,0.0,0.0,0
3020000,5,64,0.014510637404466066,0.019486962252249992,64.0,0.0,0.0,0
3030000,5,64,0.014319227454492716,0.01949890879884826,64.0,0.0,0.0,0
3040000,5,64,0.01448043607863874,0.019480773733944412,64.0,0.0,0.0,0
3050000,5,64,0.014470803198597023,0.019481183987481186,64.0,0.0,0.0,0
3060000,5,64,0.014383198026020083,0.019470124758893082,64.0,0.0,0.0,0
3070000,5,64,0.014458036386281854,0.01947284010260665,64.0,0.0,0.0,0
3080000,5,64,0.014370066187905968,0.019456108995569727,64.0,0.0,0.0,0
3090000,5,64,0.014460856007540754,0.019460143382896356,64.0,0.0,0.0,0
3100000,5,64,0.014508263710196794,0.019455528375197075,64.0,0.0,0.0,0
3110000,5,64,0.014273432451937601,0.019446688955104017,64.0,0.0,0.0,0
3120000,5,64,0.014126171420409717,0.019441636731538463,64.0,0.0,0.0,0
3130000,5,64,0.014349109055110833,0.01944968666418573,64.0,0.0,0.0,0
3140000,5,64,0.014220291948968726,0.019405445259262917,64.0,0.0,0.0,0
3150000,5,64,0.014247315528972026,0.019449187116939232,64.0,0.0,0.0,0
3160000,5,64,0.014486434398279733,0.019425371743712585,64.0,0.0,0.0,0
3170000,5,64,0.014295361600804132,0.019421197447233418,64.0,0.0,0.0,0
3180000,5,64,0.014324096933532173,0.01940113846220581,64.0,0.0,0.0,0
3190000,5,64,0.014290876208030908,0.0193940950517478,64.0,0.0,0.0,0
3200000,5,64,0.0144360570801004,0.01941818057530804,64.0,0.0,0.0,0
3210000,5,64,0.014630874881779462,0.019385543962573727,64.0,0.0,0.0,0
3220000,5,64,0.014307801297296408,0.01942497361489047,64.0,0.0,0.0,0
3230000,5,64,0.01431638568349383,0.019393915795535427,64.0,0.0,0.0,0
3240000,5,64,0.014058926110720958,0.019398643546849177,64.0,0.0,0.0,0
3250000,5,64,0.01398394979065615,0.019380145264935072,64.0,0.0,0.0,0
3260000,5,64,0.014087081981644194,0.019401834612072705,64.0,0.0,0.0,0
3270000,5,64,0.014368995224562845,0.019387813186523998,64.0,0.0,0.0,0
3280000,5,64,0.014178662654358371,0.019391494189048168,64.0,0.0,0.0,0
3290000,5,64,0.014367506695399284,0.019383671900427314,64.0,0.0,0.0,0
3300000,5,64,0.014371526091434422,0.019381862928360964,64.0,0.0,0.0,0
3310000,5,64,0.014481605510517229,0.01936486833892783,64.0,0.0,0.0,0
3320000,5,64,0.01434648406029681,0.01937145467757462,64.0,0.0,0.0,0
3330000,5,64,0.01418811717785322,0.01936256502880395,64.0,0.0,0.0,0
3340000,5,64,0.014159920087811601,0.019352973936881575,64.0,0.0,0.0,0
3350000,5,64,0.014422612981722094,0.019384089390758443,64.0,0.0,0.0,0
3360000,5,64,0.014108025623225167,0.019366380797812898,64.0,0.0,0.0,0
3370000,5,64,0.014295290144137945,0.019360145874693955,64.0,0.0,0.0,0
3380000,5,64,0.0144397415915782,0.019360844314861504,64.0,0.0,0.0,0
3390000,5,64,0.01417012594346386,0.019344845580086267,64.0,0.0,0.0,0
3400000,5,64,0.014510211236258624,0.0193551234831758,64.0,0.0,0.0,0
3410000,5,64,0.014354745737940286,0.019345059126847662,64.0,0.0,0.0,0
